"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","cumulative_percent_frequency"
"2010","7","2010-July","1","E",1,"29","49","59.1836734693877551"
"2010","7","2010-July","1","E",2,"20","49","100.0000000000000000"
"2010","7","2010-July","1","N",1,"10","12","83.3333333333333333"
"2010","7","2010-July","1","N",2,"2","12","100.0000000000000000"
"2010","7","2010-July","1","NE",1,"29","49","59.1836734693877551"
"2010","7","2010-July","1","NE",2,"20","49","100.0000000000000000"
"2010","7","2010-July","1","NW",2,"4","4","100.0000000000000000"
"2010","7","2010-July","1","S",1,"3","7","42.8571428571428571"
"2010","7","2010-July","1","S",2,"2","7","71.4285714285714285"
"2010","7","2010-July","1","S",3,"2","7","99.9999999999999999"
"2010","7","2010-July","1","SE",1,"3","12","25.0000000000000000"
"2010","7","2010-July","1","SE",2,"9","12","100.0000000000000000"
"2010","7","2010-July","1","SW",1,"20","111","18.0180180180180180"
"2010","7","2010-July","1","SW",2,"42","111","55.8558558558558558"
"2010","7","2010-July","1","SW",3,"46","111","97.2972972972972972"
"2010","7","2010-July","1","SW",4,"3","111","99.9999999999999999"
"2010","7","2010-July","1","W",1,"5","39","12.8205128205128205"
"2010","7","2010-July","1","W",2,"11","39","41.0256410256410256"
"2010","7","2010-July","1","W",3,"20","39","92.3076923076923077"
"2010","7","2010-July","1","W",4,"3","39","100.0000000000000000"
"2010","7","2010-July","2","E",1,"72","116","62.0689655172413793"
"2010","7","2010-July","2","E",2,"44","116","100.0000000000000000"
"2010","7","2010-July","2","N",1,"1","25","4.0000000000000000"
"2010","7","2010-July","2","N",2,"10","25","44.0000000000000000"
"2010","7","2010-July","2","N",3,"12","25","92.0000000000000000"
"2010","7","2010-July","2","N",4,"2","25","100.0000000000000000"
"2010","7","2010-July","2","NE",1,"17","42","40.4761904761904762"
"2010","7","2010-July","2","NE",2,"17","42","80.9523809523809524"
"2010","7","2010-July","2","NE",3,"6","42","95.2380952380952381"
"2010","7","2010-July","2","NE",4,"2","42","100.0000000000000000"
"2010","7","2010-July","2","NW",1,"6","9","66.6666666666666667"
"2010","7","2010-July","2","NW",2,"2","9","88.8888888888888889"
"2010","7","2010-July","2","NW",3,"1","9","100.0000000000000000"
"2010","7","2010-July","2","S",1,"3","5","60.0000000000000000"
"2010","7","2010-July","2","S",2,"2","5","100.0000000000000000"
"2010","7","2010-July","2","SE",1,"8","31","25.8064516129032258"
"2010","7","2010-July","2","SE",2,"16","31","77.4193548387096774"
"2010","7","2010-July","2","SE",3,"7","31","100.0000000000000000"
"2010","7","2010-July","2","SW",1,"11","19","57.8947368421052632"
"2010","7","2010-July","2","SW",2,"8","19","100.0000000000000000"
"2010","7","2010-July","2","W",1,"11","37","29.7297297297297297"
"2010","7","2010-July","2","W",2,"23","37","91.8918918918918919"
"2010","7","2010-July","2","W",3,"3","37","100.0000000000000000"
"2010","7","2010-July","3","E",1,"16","52","30.7692307692307692"
"2010","7","2010-July","3","E",2,"27","52","82.6923076923076923"
"2010","7","2010-July","3","E",3,"8","52","98.0769230769230769"
"2010","7","2010-July","3","E",4,"1","52","100.0000000000000000"
"2010","7","2010-July","3","N",1,"27","60","45.0000000000000000"
"2010","7","2010-July","3","N",2,"26","60","88.3333333333333333"
"2010","7","2010-July","3","N",3,"7","60","100.0000000000000000"
"2010","7","2010-July","3","NE",1,"30","70","42.8571428571428571"
"2010","7","2010-July","3","NE",2,"22","70","74.2857142857142857"
"2010","7","2010-July","3","NE",3,"15","70","95.7142857142857143"
"2010","7","2010-July","3","NE",4,"3","70","100.0000000000000000"
"2010","7","2010-July","3","NW",1,"13","39","33.3333333333333333"
"2010","7","2010-July","3","NW",2,"20","39","84.6153846153846154"
"2010","7","2010-July","3","NW",3,"6","39","100.0000000000000000"
"2010","7","2010-July","3","S",1,"1","5","20.0000000000000000"
"2010","7","2010-July","3","S",2,"3","5","80.0000000000000000"
"2010","7","2010-July","3","S",3,"1","5","100.0000000000000000"
"2010","7","2010-July","3","SE",1,"4","8","50.0000000000000000"
"2010","7","2010-July","3","SE",2,"4","8","100.0000000000000000"
"2010","7","2010-July","3","SW",1,"7","17","41.1764705882352941"
"2010","7","2010-July","3","SW",2,"6","17","76.4705882352941176"
"2010","7","2010-July","3","SW",3,"4","17","100.0000000000000000"
"2010","7","2010-July","3","W",1,"4","20","20.0000000000000000"
"2010","7","2010-July","3","W",2,"9","20","65.0000000000000000"
"2010","7","2010-July","3","W",3,"7","20","100.0000000000000000"
"2010","7","2010-July","4","E",1,"22","38","57.8947368421052632"
"2010","7","2010-July","4","E",2,"16","38","100.0000000000000000"
"2010","7","2010-July","4","N",1,"8","70","11.4285714285714286"
"2010","7","2010-July","4","N",2,"33","70","58.5714285714285715"
"2010","7","2010-July","4","N",3,"29","70","100.0000000000000001"
"2010","7","2010-July","4","NE",1,"32","76","42.1052631578947368"
"2010","7","2010-July","4","NE",2,"40","76","94.7368421052631579"
"2010","7","2010-July","4","NE",3,"1","76","96.0526315789473684"
"2010","7","2010-July","4","NE",4,"3","76","100.0000000000000000"
"2010","7","2010-July","4","NW",1,"3","25","12.0000000000000000"
"2010","7","2010-July","4","NW",2,"13","25","64.0000000000000000"
"2010","7","2010-July","4","NW",3,"8","25","96.0000000000000000"
"2010","7","2010-July","4","NW",4,"1","25","100.0000000000000000"
"2010","7","2010-July","4","S",1,"4","4","100.0000000000000000"
"2010","7","2010-July","4","SE",1,"5","13","38.4615384615384615"
"2010","7","2010-July","4","SE",2,"6","13","84.6153846153846153"
"2010","7","2010-July","4","SE",3,"2","13","99.9999999999999999"
"2010","7","2010-July","4","SW",1,"5","8","62.5000000000000000"
"2010","7","2010-July","4","SW",2,"3","8","100.0000000000000000"
"2010","7","2010-July","4","W",1,"11","45","24.4444444444444444"
"2010","7","2010-July","4","W",2,"28","45","86.6666666666666666"
"2010","7","2010-July","4","W",3,"6","45","99.9999999999999999"
"2010","7","2010-July","5","E",1,"8","37","21.6216216216216216"
"2010","7","2010-July","5","E",2,"17","37","67.5675675675675675"
"2010","7","2010-July","5","E",3,"10","37","94.5945945945945945"
"2010","7","2010-July","5","E",4,"2","37","99.9999999999999999"
"2010","7","2010-July","5","N",1,"21","47","44.6808510638297872"
"2010","7","2010-July","5","N",2,"15","47","76.5957446808510638"
"2010","7","2010-July","5","N",3,"9","47","95.7446808510638298"
"2010","7","2010-July","5","N",4,"2","47","100.0000000000000000"
"2010","7","2010-July","5","NE",1,"35","114","30.7017543859649123"
"2010","7","2010-July","5","NE",2,"72","114","93.8596491228070176"
"2010","7","2010-July","5","NE",3,"7","114","100.0000000000000001"
"2010","7","2010-July","5","NW",1,"9","20","45.0000000000000000"
"2010","7","2010-July","5","NW",2,"5","20","70.0000000000000000"
"2010","7","2010-July","5","NW",3,"2","20","80.0000000000000000"
"2010","7","2010-July","5","NW",4,"4","20","100.0000000000000000"
"2010","7","2010-July","5","S",2,"1","2","50.0000000000000000"
"2010","7","2010-July","5","S",4,"1","2","100.0000000000000000"
"2010","7","2010-July","5","SE",1,"3","17","17.6470588235294118"
"2010","7","2010-July","5","SE",2,"10","17","76.4705882352941177"
"2010","7","2010-July","5","SE",3,"2","17","88.2352941176470589"
"2010","7","2010-July","5","SE",5,"2","17","100.0000000000000001"
"2010","7","2010-July","5","SW",1,"6","11","54.5454545454545455"
"2010","7","2010-July","5","SW",2,"4","11","90.9090909090909091"
"2010","7","2010-July","5","SW",3,"1","11","100.0000000000000000"
"2010","7","2010-July","5","W",1,"20","24","83.3333333333333333"
"2010","7","2010-July","5","W",2,"4","24","100.0000000000000000"
"2010","7","2010-July","6","E",1,"8","26","30.7692307692307692"
"2010","7","2010-July","6","E",2,"18","26","100.0000000000000000"
"2010","7","2010-July","6","N",1,"14","79","17.7215189873417722"
"2010","7","2010-July","6","N",2,"53","79","84.8101265822784811"
"2010","7","2010-July","6","N",3,"11","79","98.7341772151898735"
"2010","7","2010-July","6","N",4,"1","79","100.0000000000000001"
"2010","7","2010-July","6","NE",1,"4","7","57.1428571428571429"
"2010","7","2010-July","6","NE",2,"3","7","100.0000000000000000"
"2010","7","2010-July","6","NW",1,"7","26","26.9230769230769231"
"2010","7","2010-July","6","NW",2,"13","26","76.9230769230769231"
"2010","7","2010-July","6","NW",3,"6","26","100.0000000000000000"
"2010","7","2010-July","6","S",1,"6","8","75.0000000000000000"
"2010","7","2010-July","6","S",2,"2","8","100.0000000000000000"
"2010","7","2010-July","6","SE",1,"6","12","50.0000000000000000"
"2010","7","2010-July","6","SE",2,"6","12","100.0000000000000000"
"2010","7","2010-July","6","SW",1,"13","63","20.6349206349206349"
"2010","7","2010-July","6","SW",2,"24","63","58.7301587301587301"
"2010","7","2010-July","6","SW",3,"24","63","96.8253968253968253"
"2010","7","2010-July","6","SW",4,"2","63","99.9999999999999999"
"2010","7","2010-July","6","W",1,"19","66","28.7878787878787879"
"2010","7","2010-July","6","W",2,"20","66","59.0909090909090909"
"2010","7","2010-July","6","W",3,"27","66","100.0000000000000000"
"2010","7","2010-July","7","E",1,"1","10","10.0000000000000000"
"2010","7","2010-July","7","E",2,"4","10","50.0000000000000000"
"2010","7","2010-July","7","E",3,"3","10","80.0000000000000000"
"2010","7","2010-July","7","E",4,"1","10","90.0000000000000000"
"2010","7","2010-July","7","E",6,"1","10","100.0000000000000000"
"2010","7","2010-July","7","N",1,"26","118","22.0338983050847458"
"2010","7","2010-July","7","N",2,"59","118","72.0338983050847458"
"2010","7","2010-July","7","N",3,"25","118","93.2203389830508475"
"2010","7","2010-July","7","N",4,"3","118","95.7627118644067797"
"2010","7","2010-July","7","N",5,"1","118","96.61016949152542376780"
"2010","7","2010-July","7","N",6,"2","118","98.30508474576271186780"
"2010","7","2010-July","7","N",7,"1","118","99.15254237288135593560"
"2010","7","2010-July","7","N",9,"1","118","100.00000000000000000340"
"2010","7","2010-July","7","NE",1,"3","27","11.1111111111111111"
"2010","7","2010-July","7","NE",2,"13","27","59.2592592592592592"
"2010","7","2010-July","7","NE",3,"7","27","85.1851851851851851"
"2010","7","2010-July","7","NE",5,"1","27","88.8888888888888888"
"2010","7","2010-July","7","NE",6,"2","27","96.2962962962962962"
"2010","7","2010-July","7","NE",8,"1","27","99.9999999999999999"
"2010","7","2010-July","7","NW",1,"6","19","31.5789473684210526"
"2010","7","2010-July","7","NW",2,"12","19","94.7368421052631579"
"2010","7","2010-July","7","NW",3,"1","19","100.0000000000000000"
"2010","7","2010-July","7","S",1,"1","33","3.0303030303030303"
"2010","7","2010-July","7","S",2,"3","33","12.1212121212121212"
"2010","7","2010-July","7","S",3,"20","33","72.7272727272727273"
"2010","7","2010-July","7","S",4,"7","33","93.9393939393939394"
"2010","7","2010-July","7","S",5,"2","33","100.0000000000000000"
"2010","7","2010-July","7","SE",1,"5","75","6.6666666666666667"
"2010","7","2010-July","7","SE",2,"27","75","42.6666666666666667"
"2010","7","2010-July","7","SE",3,"29","75","81.3333333333333334"
"2010","7","2010-July","7","SE",4,"12","75","97.3333333333333334"
"2010","7","2010-July","7","SE",5,"2","75","100.0000000000000001"
"2010","7","2010-July","8","E",1,"23","39","58.9743589743589744"
"2010","7","2010-July","8","E",2,"14","39","94.8717948717948718"
"2010","7","2010-July","8","E",3,"2","39","100.0000000000000000"
"2010","7","2010-July","8","N",1,"11","50","22.0000000000000000"
"2010","7","2010-July","8","N",2,"27","50","76.0000000000000000"
"2010","7","2010-July","8","N",3,"12","50","100.0000000000000000"
"2010","7","2010-July","8","NE",1,"33","71","46.4788732394366197"
"2010","7","2010-July","8","NE",2,"38","71","100.0000000000000000"
"2010","7","2010-July","8","NW",1,"13","44","29.5454545454545455"
"2010","7","2010-July","8","NW",2,"28","44","93.1818181818181819"
"2010","7","2010-July","8","NW",3,"3","44","100.0000000000000001"
"2010","7","2010-July","8","S",1,"10","15","66.6666666666666667"
"2010","7","2010-July","8","S",2,"5","15","100.0000000000000000"
"2010","7","2010-July","8","SE",1,"5","31","16.1290322580645161"
"2010","7","2010-July","8","SE",2,"9","31","45.1612903225806451"
"2010","7","2010-July","8","SE",3,"9","31","74.1935483870967741"
"2010","7","2010-July","8","SE",4,"8","31","99.9999999999999999"
"2010","7","2010-July","8","SW",1,"6","9","66.6666666666666667"
"2010","7","2010-July","8","SW",2,"3","9","100.0000000000000000"
"2010","7","2010-July","8","W",1,"15","27","55.5555555555555556"
"2010","7","2010-July","8","W",2,"11","27","96.2962962962962963"
"2010","7","2010-July","8","W",3,"1","27","100.0000000000000000"
"2010","7","2010-July","9","E",1,"11","28","39.2857142857142857"
"2010","7","2010-July","9","E",2,"16","28","96.4285714285714286"
"2010","7","2010-July","9","E",3,"1","28","100.0000000000000000"
"2010","7","2010-July","9","N",1,"21","57","36.8421052631578947"
"2010","7","2010-July","9","N",2,"26","57","82.4561403508771929"
"2010","7","2010-July","9","N",3,"10","57","99.9999999999999999"
"2010","7","2010-July","9","NE",1,"14","50","28.0000000000000000"
"2010","7","2010-July","9","NE",2,"28","50","84.0000000000000000"
"2010","7","2010-July","9","NE",3,"8","50","100.0000000000000000"
"2010","7","2010-July","9","NW",1,"10","23","43.4782608695652174"
"2010","7","2010-July","9","NW",2,"12","23","95.6521739130434783"
"2010","7","2010-July","9","NW",3,"1","23","100.0000000000000000"
"2010","7","2010-July","9","S",1,"2","31","6.4516129032258065"
"2010","7","2010-July","9","S",2,"4","31","19.3548387096774194"
"2010","7","2010-July","9","S",3,"18","31","77.4193548387096775"
"2010","7","2010-July","9","S",4,"7","31","100.0000000000000001"
"2010","7","2010-July","9","SE",1,"6","82","7.3170731707317073"
"2010","7","2010-July","9","SE",2,"34","82","48.7804878048780488"
"2010","7","2010-July","9","SE",3,"36","82","92.6829268292682927"
"2010","7","2010-July","9","SE",4,"6","82","100.0000000000000000"
"2010","7","2010-July","9","SW",1,"3","3","100.0000000000000000"
"2010","7","2010-July","9","W",1,"4","4","100.0000000000000000"
"2010","7","2010-July","10","E",1,"7","36","19.4444444444444444"
"2010","7","2010-July","10","E",2,"27","36","94.4444444444444444"
"2010","7","2010-July","10","E",3,"2","36","100.0000000000000000"
"2010","7","2010-July","10","N",1,"26","70","37.1428571428571429"
"2010","7","2010-July","10","N",2,"27","70","75.7142857142857143"
"2010","7","2010-July","10","N",3,"15","70","97.1428571428571429"
"2010","7","2010-July","10","N",4,"2","70","100.0000000000000000"
"2010","7","2010-July","10","NE",1,"30","85","35.2941176470588235"
"2010","7","2010-July","10","NE",2,"46","85","89.4117647058823529"
"2010","7","2010-July","10","NE",3,"9","85","100.0000000000000000"
"2010","7","2010-July","10","NW",1,"6","17","35.2941176470588235"
"2010","7","2010-July","10","NW",2,"11","17","100.0000000000000000"
"2010","7","2010-July","10","S",1,"2","4","50.0000000000000000"
"2010","7","2010-July","10","S",2,"2","4","100.0000000000000000"
"2010","7","2010-July","10","SE",1,"8","11","72.7272727272727273"
"2010","7","2010-July","10","SE",2,"3","11","100.0000000000000000"
"2010","7","2010-July","10","SW",1,"7","34","20.5882352941176471"
"2010","7","2010-July","10","SW",2,"18","34","73.5294117647058824"
"2010","7","2010-July","10","SW",3,"7","34","94.1176470588235295"
"2010","7","2010-July","10","SW",4,"1","34","97.0588235294117648"
"2010","7","2010-July","10","SW",5,"1","34","100.0000000000000001"
"2010","7","2010-July","10","W",1,"5","26","19.2307692307692308"
"2010","7","2010-July","10","W",2,"20","26","96.1538461538461539"
"2010","7","2010-July","10","W",3,"1","26","100.0000000000000001"
"2010","7","2010-July","11","E",1,"13","38","34.2105263157894737"
"2010","7","2010-July","11","E",2,"10","38","60.5263157894736842"
"2010","7","2010-July","11","E",3,"14","38","97.3684210526315789"
"2010","7","2010-July","11","E",4,"1","38","100.0000000000000000"
"2010","7","2010-July","11","N",1,"15","99","15.1515151515151515"
"2010","7","2010-July","11","N",2,"65","99","80.8080808080808081"
"2010","7","2010-July","11","N",3,"16","99","96.9696969696969697"
"2010","7","2010-July","11","N",4,"3","99","100.0000000000000000"
"2010","7","2010-July","11","NE",1,"17","33","51.5151515151515152"
"2010","7","2010-July","11","NE",2,"16","33","100.0000000000000000"
"2010","7","2010-July","11","NW",1,"10","20","50.0000000000000000"
"2010","7","2010-July","11","NW",2,"10","20","100.0000000000000000"
"2010","7","2010-July","11","S",1,"4","29","13.7931034482758621"
"2010","7","2010-July","11","S",2,"10","29","48.2758620689655173"
"2010","7","2010-July","11","S",3,"11","29","86.2068965517241380"
"2010","7","2010-July","11","S",4,"3","29","96.5517241379310346"
"2010","7","2010-July","11","S",5,"1","29","100.0000000000000001"
"2010","7","2010-July","11","SE",1,"8","36","22.2222222222222222"
"2010","7","2010-July","11","SE",2,"16","36","66.6666666666666666"
"2010","7","2010-July","11","SE",3,"5","36","80.5555555555555555"
"2010","7","2010-July","11","SE",4,"5","36","94.4444444444444444"
"2010","7","2010-July","11","SE",5,"2","36","100.0000000000000000"
"2010","7","2010-July","11","SW",1,"3","14","21.4285714285714286"
"2010","7","2010-July","11","SW",2,"7","14","71.4285714285714286"
"2010","7","2010-July","11","SW",3,"4","14","100.0000000000000000"
"2010","7","2010-July","12","E",1,"8","13","61.5384615384615385"
"2010","7","2010-July","12","E",2,"5","13","100.0000000000000000"
"2010","7","2010-July","12","N",1,"2","16","12.5000000000000000"
"2010","7","2010-July","12","N",2,"2","16","25.0000000000000000"
"2010","7","2010-July","12","N",3,"4","16","50.0000000000000000"
"2010","7","2010-July","12","N",4,"2","16","62.5000000000000000"
"2010","7","2010-July","12","N",6,"2","16","75.0000000000000000"
"2010","7","2010-July","12","N",8,"2","16","87.5000000000000000"
"2010","7","2010-July","12","N",9,"1","16","93.7500000000000000"
"2010","7","2010-July","12","N",11,"1","16","100.0000000000000000"
"2010","7","2010-July","12","NE",1,"13","38","34.2105263157894737"
"2010","7","2010-July","12","NE",2,"14","38","71.0526315789473684"
"2010","7","2010-July","12","NE",3,"7","38","89.4736842105263158"
"2010","7","2010-July","12","NE",4,"3","38","97.3684210526315790"
"2010","7","2010-July","12","NE",5,"1","38","100.0000000000000001"
"2010","7","2010-July","12","NW",2,"5","10","50.0000000000000000"
"2010","7","2010-July","12","NW",3,"4","10","90.0000000000000000"
"2010","7","2010-July","12","NW",5,"1","10","100.0000000000000000"
"2010","7","2010-July","12","S",1,"3","7","42.8571428571428571"
"2010","7","2010-July","12","S",2,"4","7","100.0000000000000000"
"2010","7","2010-July","12","SE",1,"4","15","26.6666666666666667"
"2010","7","2010-July","12","SE",2,"10","15","93.3333333333333334"
"2010","7","2010-July","12","SE",3,"1","15","100.0000000000000001"
"2010","7","2010-July","12","SW",1,"6","20","30.0000000000000000"
"2010","7","2010-July","12","SW",2,"12","20","90.0000000000000000"
"2010","7","2010-July","12","SW",3,"2","20","100.0000000000000000"
"2010","7","2010-July","12","W",1,"4","23","17.3913043478260870"
"2010","7","2010-July","12","W",2,"13","23","73.9130434782608696"
"2010","7","2010-July","12","W",3,"6","23","100.0000000000000000"
"2010","7","2010-July","13","E",1,"9","14","64.2857142857142857"
"2010","7","2010-July","13","E",2,"4","14","92.8571428571428571"
"2010","7","2010-July","13","E",4,"1","14","100.0000000000000000"
"2010","7","2010-July","13","N",1,"11","48","22.9166666666666667"
"2010","7","2010-July","13","N",2,"13","48","50.0000000000000000"
"2010","7","2010-July","13","N",3,"6","48","62.5000000000000000"
"2010","7","2010-July","13","N",4,"1","48","64.5833333333333333"
"2010","7","2010-July","13","N",5,"1","48","66.6666666666666666"
"2010","7","2010-July","13","N",6,"1","48","68.7499999999999999"
"2010","7","2010-July","13","N",7,"2","48","72.9166666666666666"
"2010","7","2010-July","13","N",8,"5","48","83.3333333333333333"
"2010","7","2010-July","13","N",9,"6","48","95.8333333333333333"
"2010","7","2010-July","13","N",10,"1","48","97.9166666666666666"
"2010","7","2010-July","13","N",11,"1","48","99.9999999999999999"
"2010","7","2010-July","13","NE",1,"11","14","78.5714285714285714"
"2010","7","2010-July","13","NE",2,"3","14","100.0000000000000000"
"2010","7","2010-July","13","NW",1,"13","91","14.2857142857142857"
"2010","7","2010-July","13","NW",2,"16","91","31.8681318681318681"
"2010","7","2010-July","13","NW",3,"40","91","75.8241758241758241"
"2010","7","2010-July","13","NW",4,"14","91","91.2087912087912087"
"2010","7","2010-July","13","NW",5,"2","91","93.4065934065934065"
"2010","7","2010-July","13","NW",6,"2","91","95.6043956043956043"
"2010","7","2010-July","13","NW",7,"1","91","96.7032967032967032"
"2010","7","2010-July","13","NW",8,"1","91","97.8021978021978021"
"2010","7","2010-July","13","NW",9,"2","91","99.9999999999999999"
"2010","7","2010-July","13","S",1,"5","6","83.3333333333333333"
"2010","7","2010-July","13","S",2,"1","6","100.0000000000000000"
"2010","7","2010-July","13","SE",1,"14","20","70.0000000000000000"
"2010","7","2010-July","13","SE",2,"5","20","95.0000000000000000"
"2010","7","2010-July","13","SE",4,"1","20","100.0000000000000000"
"2010","7","2010-July","13","SW",1,"3","4","75.0000000000000000"
"2010","7","2010-July","13","SW",3,"1","4","100.0000000000000000"
"2010","7","2010-July","13","W",1,"7","12","58.3333333333333333"
"2010","7","2010-July","13","W",2,"4","12","91.6666666666666666"
"2010","7","2010-July","13","W",3,"1","12","99.9999999999999999"
"2010","7","2010-July","14","E",2,"3","33","9.0909090909090909"
"2010","7","2010-July","14","E",4,"2","33","15.1515151515151515"
"2010","7","2010-July","14","E",5,"2","33","21.2121212121212121"
"2010","7","2010-July","14","E",6,"10","33","51.5151515151515151"
"2010","7","2010-July","14","E",7,"13","33","90.9090909090909090"
"2010","7","2010-July","14","E",8,"3","33","99.9999999999999999"
"2010","7","2010-July","14","N",9,"5","11","45.4545454545454545"
"2010","7","2010-July","14","N",10,"4","11","81.8181818181818181"
"2010","7","2010-July","14","N",11,"1","11","90.9090909090909090"
"2010","7","2010-July","14","N",12,"1","11","99.9999999999999999"
"2010","7","2010-July","14","NE",6,"3","10","30.0000000000000000"
"2010","7","2010-July","14","NE",7,"2","10","50.0000000000000000"
"2010","7","2010-July","14","NE",8,"2","10","70.0000000000000000"
"2010","7","2010-July","14","NE",9,"1","10","80.0000000000000000"
"2010","7","2010-July","14","NE",10,"1","10","90.0000000000000000"
"2010","7","2010-July","14","NE",11,"1","10","100.0000000000000000"
"2010","7","2010-July","14","S",4,"10","24","41.6666666666666667"
"2010","7","2010-July","14","S",5,"8","24","75.0000000000000000"
"2010","7","2010-July","14","S",6,"6","24","100.0000000000000000"
"2010","7","2010-July","14","SE",2,"33","210","15.7142857142857143"
"2010","7","2010-July","14","SE",3,"32","210","30.9523809523809524"
"2010","7","2010-July","14","SE",4,"60","210","59.5238095238095238"
"2010","7","2010-July","14","SE",5,"57","210","86.6666666666666667"
"2010","7","2010-July","14","SE",6,"24","210","98.0952380952380953"
"2010","7","2010-July","14","SE",7,"3","210","99.5238095238095239"
"2010","7","2010-July","14","SE",8,"1","210","100.00000000000000009048"
"2010","7","2010-July","15","E",1,"10","64","15.6250000000000000"
"2010","7","2010-July","15","E",2,"25","64","54.6875000000000000"
"2010","7","2010-July","15","E",3,"17","64","81.2500000000000000"
"2010","7","2010-July","15","E",4,"11","64","98.4375000000000000"
"2010","7","2010-July","15","E",5,"1","64","100.0000000000000000"
"2010","7","2010-July","15","N",1,"3","3","100.0000000000000000"
"2010","7","2010-July","15","NE",1,"1","3","33.3333333333333333"
"2010","7","2010-July","15","NE",3,"2","3","100.0000000000000000"
"2010","7","2010-July","15","NW",1,"11","25","44.0000000000000000"
"2010","7","2010-July","15","NW",2,"13","25","96.0000000000000000"
"2010","7","2010-July","15","NW",3,"1","25","100.0000000000000000"
"2010","7","2010-July","15","S",1,"6","16","37.5000000000000000"
"2010","7","2010-July","15","S",2,"6","16","75.0000000000000000"
"2010","7","2010-July","15","S",3,"4","16","100.0000000000000000"
"2010","7","2010-July","15","SE",1,"3","79","3.7974683544303797"
"2010","7","2010-July","15","SE",2,"24","79","34.1772151898734177"
"2010","7","2010-July","15","SE",3,"16","79","54.4303797468354430"
"2010","7","2010-July","15","SE",4,"18","79","77.2151898734177215"
"2010","7","2010-July","15","SE",5,"17","79","98.7341772151898734"
"2010","7","2010-July","15","SE",6,"1","79","100.0000000000000000"
"2010","7","2010-July","15","SW",1,"1","2","50.0000000000000000"
"2010","7","2010-July","15","SW",2,"1","2","100.0000000000000000"
"2010","7","2010-July","15","W",1,"8","16","50.0000000000000000"
"2010","7","2010-July","15","W",2,"8","16","100.0000000000000000"
"2010","7","2010-July","16","E",1,"29","49","59.1836734693877551"
"2010","7","2010-July","16","E",2,"20","49","100.0000000000000000"
"2010","7","2010-July","16","N",1,"7","35","20.0000000000000000"
"2010","7","2010-July","16","N",2,"19","35","74.2857142857142857"
"2010","7","2010-July","16","N",3,"9","35","100.0000000000000000"
"2010","7","2010-July","16","NE",1,"17","45","37.7777777777777778"
"2010","7","2010-July","16","NE",2,"24","45","91.1111111111111111"
"2010","7","2010-July","16","NE",3,"4","45","100.0000000000000000"
"2010","7","2010-July","16","NW",1,"1","1","100.0000000000000000"
"2010","7","2010-July","16","S",1,"12","15","80.0000000000000000"
"2010","7","2010-July","16","S",2,"3","15","100.0000000000000000"
"2010","7","2010-July","16","SE",1,"11","26","42.3076923076923077"
"2010","7","2010-July","16","SE",2,"15","26","100.0000000000000000"
"2010","7","2010-July","16","SW",1,"21","28","75.0000000000000000"
"2010","7","2010-July","16","SW",2,"7","28","100.0000000000000000"
"2010","7","2010-July","16","W",1,"4","11","36.3636363636363636"
"2010","7","2010-July","16","W",2,"7","11","100.0000000000000000"
"2010","7","2010-July","17","E",1,"33","48","68.7500000000000000"
"2010","7","2010-July","17","E",2,"15","48","100.0000000000000000"
"2010","7","2010-July","17","N",1,"21","57","36.8421052631578947"
"2010","7","2010-July","17","N",2,"24","57","78.9473684210526315"
"2010","7","2010-July","17","N",3,"8","57","92.9824561403508771"
"2010","7","2010-July","17","N",4,"4","57","99.9999999999999999"
"2010","7","2010-July","17","NE",1,"24","55","43.6363636363636364"
"2010","7","2010-July","17","NE",2,"15","55","70.9090909090909091"
"2010","7","2010-July","17","NE",3,"11","55","90.9090909090909091"
"2010","7","2010-July","17","NE",4,"3","55","96.3636363636363636"
"2010","7","2010-July","17","NE",5,"2","55","100.0000000000000000"
"2010","7","2010-July","17","NW",1,"8","37","21.6216216216216216"
"2010","7","2010-July","17","NW",2,"14","37","59.4594594594594594"
"2010","7","2010-July","17","NW",3,"7","37","78.3783783783783783"
"2010","7","2010-July","17","NW",4,"3","37","86.4864864864864864"
"2010","7","2010-July","17","NW",5,"2","37","91.8918918918918918"
"2010","7","2010-July","17","NW",6,"3","37","99.9999999999999999"
"2010","7","2010-July","17","S",1,"9","10","90.0000000000000000"
"2010","7","2010-July","17","S",2,"1","10","100.0000000000000000"
"2010","7","2010-July","17","SE",1,"11","20","55.0000000000000000"
"2010","7","2010-July","17","SE",2,"9","20","100.0000000000000000"
"2010","7","2010-July","17","SW",1,"13","18","72.2222222222222222"
"2010","7","2010-July","17","SW",2,"5","18","100.0000000000000000"
"2010","7","2010-July","17","W",1,"10","22","45.4545454545454545"
"2010","7","2010-July","17","W",2,"8","22","81.8181818181818181"
"2010","7","2010-July","17","W",3,"4","22","99.9999999999999999"
"2010","7","2010-July","18","E",1,"5","7","71.4285714285714286"
"2010","7","2010-July","18","E",2,"2","7","100.0000000000000000"
"2010","7","2010-July","18","N",1,"2","35","5.7142857142857143"
"2010","7","2010-July","18","N",2,"4","35","17.1428571428571429"
"2010","7","2010-July","18","N",3,"22","35","80.0000000000000000"
"2010","7","2010-July","18","N",4,"7","35","100.0000000000000000"
"2010","7","2010-July","18","NE",1,"8","26","30.7692307692307692"
"2010","7","2010-July","18","NE",2,"9","26","65.3846153846153846"
"2010","7","2010-July","18","NE",3,"9","26","100.0000000000000000"
