"year","month","day","cardinal_direction","speed_bin","cumulative_percent_frequency"
"2010","7","25","SW",1,"7.6923076923076923"
"2010","7","25","SW",2,"15.3846153846153846"
"2010","7","25","SW",4,"23.0769230769230769"
"2010","7","25","W",1,"8.3333333333333333"
"2010","7","25","W",2,"16.6666666666666666"
"2010","7","25","W",3,"24.9999999999999999"
"2010","7","25","W",4,"33.3333333333333332"
"2010","7","26","E",1,"6.6666666666666667"
"2010","7","26","E",2,"13.3333333333333334"
"2010","7","26","E",4,"20.0000000000000001"
"2010","7","26","N",1,"2.0833333333333333"
"2010","7","26","N",2,"4.1666666666666666"
"2010","7","26","N",3,"6.2499999999999999"
"2010","7","26","N",6,"8.3333333333333332"
"2010","7","26","NE",1,"12.5000000000000000"
"2010","7","26","NE",2,"25.0000000000000000"
"2010","7","26","NW",1,"3.2258064516129032"
"2010","7","26","NW",2,"6.4516129032258064"
"2010","7","26","NW",3,"9.6774193548387096"
"2010","7","26","S",1,"10.0000000000000000"
"2010","7","26","S",2,"20.0000000000000000"
"2010","7","26","S",3,"30.0000000000000000"
"2010","7","26","S",4,"40.0000000000000000"
"2010","7","26","S",5,"50.0000000000000000"
"2010","7","26","SE",1,"1.2345679012345679"
"2010","7","26","SE",2,"2.4691358024691358"
"2010","7","26","SE",3,"3.7037037037037037"
"2010","7","26","SE",4,"4.9382716049382716"
"2010","7","26","SE",5,"6.1728395061728395"
"2010","7","26","SW",1,"33.3333333333333333"
"2010","7","26","SW",2,"66.6666666666666666"
"2010","7","26","W",1,"16.6666666666666667"
"2010","7","26","W",2,"33.3333333333333334"
"2010","7","27","E",1,"5.0000000000000000"
"2010","7","27","E",2,"10.0000000000000000"
"2010","7","27","E",3,"15.0000000000000000"
"2010","7","27","N",1,"1.5151515151515152"
"2010","7","27","N",2,"3.0303030303030304"
"2010","7","27","N",3,"4.5454545454545456"
"2010","7","27","N",4,"6.0606060606060608"
"2010","7","27","NE",1,"3.0303030303030303"
"2010","7","27","NE",2,"6.0606060606060606"
"2010","7","27","NE",3,"9.0909090909090909"
"2010","7","27","NW",1,"3.4482758620689655"
"2010","7","27","NW",2,"6.8965517241379310"
"2010","7","27","NW",3,"10.3448275862068965"
"2010","7","27","S",1,"6.2500000000000000"
"2010","7","27","S",2,"12.5000000000000000"
"2010","7","27","S",3,"18.7500000000000000"
"2010","7","27","S",4,"25.0000000000000000"
"2010","7","27","SE",1,"1.3157894736842105"
"2010","7","27","SE",2,"2.6315789473684210"
"2010","7","27","SE",3,"3.9473684210526315"
"2010","7","27","SE",4,"5.2631578947368420"
"2010","7","27","SW",1,"14.2857142857142857"
"2010","7","27","SW",2,"28.5714285714285714"
"2010","7","27","W",1,"20.0000000000000000"
"2010","7","27","W",2,"40.0000000000000000"
"2010","7","28","E",1,"2.3809523809523810"
"2010","7","28","E",2,"4.7619047619047620"
"2010","7","28","E",3,"7.1428571428571430"
"2010","7","28","E",4,"9.5238095238095240"
"2010","7","28","N",1,"6.2500000000000000"
"2010","7","28","NE",1,"1.6666666666666667"
"2010","7","28","NE",2,"3.3333333333333334"
"2010","7","28","NW",1,"4.5454545454545455"
"2010","7","28","NW",2,"9.0909090909090910"
"2010","7","28","NW",3,"13.6363636363636365"
"2010","7","28","S",1,"9.0909090909090909"
"2010","7","28","S",2,"18.1818181818181818"
"2010","7","28","S",3,"27.2727272727272727"
"2010","7","28","S",4,"36.3636363636363636"
"2010","7","28","SE",1,"5.8823529411764706"
"2010","7","28","SE",2,"11.7647058823529412"
"2010","7","28","SE",3,"17.6470588235294118"
"2010","7","28","SW",1,"1.5384615384615385"
"2010","7","28","SW",2,"3.0769230769230770"
"2010","7","28","SW",3,"4.6153846153846155"
"2010","7","28","W",1,"2.2222222222222222"
"2010","7","28","W",2,"4.4444444444444444"
"2010","7","28","W",3,"6.6666666666666666"
"2010","7","29","E",1,"4.3478260869565217"
"2010","7","29","E",2,"8.6956521739130434"
"2010","7","29","E",3,"13.0434782608695651"
"2010","7","29","N",1,"1.7543859649122807"
"2010","7","29","N",2,"3.5087719298245614"
"2010","7","29","N",3,"5.2631578947368421"
"2010","7","29","N",4,"7.0175438596491228"
"2010","7","29","NE",1,"4.0000000000000000"
"2010","7","29","NE",2,"8.0000000000000000"
"2010","7","29","NE",3,"12.0000000000000000"
"2010","7","29","NW",1,"2.3809523809523810"
"2010","7","29","NW",2,"4.7619047619047620"
"2010","7","29","NW",3,"7.1428571428571430"
"2010","7","29","S",1,"5.8823529411764706"
"2010","7","29","SE",1,"2.4390243902439024"
"2010","7","29","SE",2,"4.8780487804878048"
"2010","7","29","SE",3,"7.3170731707317072"
"2010","7","29","SW",1,"7.1428571428571429"
"2010","7","29","SW",2,"14.2857142857142858"
"2010","7","29","W",1,"2.3809523809523810"
"2010","7","29","W",2,"4.7619047619047620"
"2010","7","29","W",3,"7.1428571428571430"
"2010","7","30","E",1,"1.9230769230769231"
"2010","7","30","E",2,"3.8461538461538462"
"2010","7","30","N",1,"2.5641025641025641"
"2010","7","30","N",2,"5.1282051282051282"
"2010","7","30","N",3,"7.6923076923076923"
"2010","7","30","NE",1,"2.6315789473684211"
"2010","7","30","NE",2,"5.2631578947368422"
"2010","7","30","NW",1,"3.0303030303030303"
"2010","7","30","NW",2,"6.0606060606060606"
"2010","7","30","NW",3,"9.0909090909090909"
"2010","7","30","S",1,"4.0000000000000000"
"2010","7","30","S",2,"8.0000000000000000"
"2010","7","30","S",3,"12.0000000000000000"
"2010","7","30","SE",1,"3.5714285714285714"
"2010","7","30","SE",2,"7.1428571428571428"
"2010","7","30","SE",3,"10.7142857142857142"
"2010","7","30","SW",1,"4.3478260869565217"
"2010","7","30","SW",2,"8.6956521739130434"
"2010","7","30","SW",3,"13.0434782608695651"
"2010","7","30","W",1,"2.9411764705882353"
"2010","7","30","W",2,"5.8823529411764706"
"2010","7","30","W",3,"8.8235294117647059"
"2010","7","31","E",1,"1.8518518518518519"
"2010","7","31","E",2,"3.7037037037037038"
"2010","7","31","E",3,"5.5555555555555557"
"2010","7","31","N",1,"3.5714285714285714"
"2010","7","31","N",2,"7.1428571428571428"
"2010","7","31","NE",1,"2.4390243902439024"
"2010","7","31","NE",2,"4.8780487804878048"
"2010","7","31","NW",1,"100.0000000000000000"
"2010","7","31","S",1,"4.7619047619047619"
"2010","7","31","S",2,"9.5238095238095238"
"2010","7","31","S",3,"14.2857142857142857"
"2010","7","31","S",4,"19.0476190476190476"
"2010","7","31","S",5,"23.8095238095238095"
"2010","7","31","S",6,"28.5714285714285714"
"2010","7","31","SE",1,"1.1111111111111111"
"2010","7","31","SE",2,"2.2222222222222222"
"2010","7","31","SE",3,"3.3333333333333333"
"2010","7","31","SE",4,"4.4444444444444444"
"2010","7","31","SE",5,"5.5555555555555555"
"2010","7","31","SE",6,"6.6666666666666666"
"2010","7","31","SW",1,"20.0000000000000000"
"2010","7","31","W",1,"100.0000000000000000"
"2010","8","1","E",1,"2.4390243902439024"
"2010","8","1","E",2,"4.8780487804878048"
"2010","8","1","E",3,"7.3170731707317072"
"2010","8","1","N",1,"25.0000000000000000"
"2010","8","1","N",2,"50.0000000000000000"
"2010","8","1","N",3,"75.0000000000000000"
"2010","8","1","NE",1,"6.2500000000000000"
"2010","8","1","NE",2,"12.5000000000000000"
"2010","8","1","NW",1,"7.6923076923076923"
"2010","8","1","NW",2,"15.3846153846153846"
"2010","8","1","NW",3,"23.0769230769230769"
"2010","8","1","S",1,"5.0000000000000000"
"2010","8","1","S",2,"10.0000000000000000"
"2010","8","1","SE",1,"4.3478260869565217"
"2010","8","1","SE",2,"8.6956521739130434"
"2010","8","1","SE",3,"13.0434782608695651"
"2010","8","1","SW",1,"3.7037037037037037"
"2010","8","1","SW",2,"7.4074074074074074"
"2010","8","1","SW",3,"11.1111111111111111"
"2010","8","1","W",1,"1.8867924528301887"
"2010","8","1","W",2,"3.7735849056603774"
"2010","8","1","W",3,"5.6603773584905661"
"2010","8","2","E",1,"2.0408163265306122"
"2010","8","2","E",2,"4.0816326530612244"
"2010","8","2","E",3,"6.1224489795918366"
"2010","8","2","E",4,"8.1632653061224488"
"2010","8","2","N",1,"2.0000000000000000"
"2010","8","2","N",2,"4.0000000000000000"
"2010","8","2","N",3,"6.0000000000000000"
"2010","8","2","N",5,"8.0000000000000000"
"2010","8","2","N",7,"10.0000000000000000"
"2010","8","2","NE",1,"1.4492753623188406"
"2010","8","2","NE",2,"2.8985507246376812"
"2010","8","2","NE",3,"4.3478260869565218"
"2010","8","2","NW",1,"2.3255813953488372"
"2010","8","2","NW",2,"4.6511627906976744"
"2010","8","2","NW",3,"6.9767441860465116"
"2010","8","2","NW",4,"9.3023255813953488"
"2010","8","2","NW",5,"11.6279069767441860"
"2010","8","2","S",1,"11.1111111111111111"
"2010","8","2","S",2,"22.2222222222222222"
"2010","8","2","SE",1,"5.8823529411764706"
"2010","8","2","SE",2,"11.7647058823529412"
"2010","8","2","SE",3,"17.6470588235294118"
"2010","8","2","SW",1,"11.1111111111111111"
"2010","8","2","SW",2,"22.2222222222222222"
"2010","8","2","SW",3,"33.3333333333333333"
"2010","8","2","SW",4,"44.4444444444444444"
"2010","8","2","W",1,"2.5641025641025641"
"2010","8","2","W",2,"5.1282051282051282"
"2010","8","2","W",3,"7.6923076923076923"
"2010","8","2","W",4,"10.2564102564102564"
"2010","8","3","E",1,"9.0909090909090909"
"2010","8","3","E",2,"18.1818181818181818"
"2010","8","3","N",1,"0.68965517241379310345"
"2010","8","3","N",2,"1.37931034482758620690"
"2010","8","3","N",3,"2.06896551724137931035"
"2010","8","3","N",4,"2.75862068965517241380"
"2010","8","3","N",5,"3.44827586206896551725"
"2010","8","3","N",6,"4.13793103448275862070"
"2010","8","3","NE",1,"2.2727272727272727"
"2010","8","3","NE",2,"4.5454545454545454"
"2010","8","3","NE",3,"6.8181818181818181"
"2010","8","3","NW",1,"2.6315789473684211"
"2010","8","3","NW",2,"5.2631578947368422"
"2010","8","3","NW",3,"7.8947368421052633"
"2010","8","3","NW",4,"10.5263157894736844"
"2010","8","3","NW",5,"13.1578947368421055"
"2010","8","3","S",2,"12.5000000000000000"
"2010","8","3","S",3,"25.0000000000000000"
"2010","8","3","SE",1,"20.0000000000000000"
"2010","8","3","SE",2,"40.0000000000000000"
"2010","8","3","SE",3,"60.0000000000000000"
"2010","8","3","SW",1,"5.2631578947368421"
"2010","8","3","SW",2,"10.5263157894736842"
"2010","8","3","SW",3,"15.7894736842105263"
"2010","8","3","W",1,"5.5555555555555556"
"2010","8","3","W",2,"11.1111111111111112"
"2010","8","3","W",3,"16.6666666666666668"
"2010","8","4","E",1,"8.3333333333333333"
"2010","8","4","E",2,"16.6666666666666666"
"2010","8","4","N",1,"1.0416666666666667"
"2010","8","4","N",2,"2.0833333333333334"
"2010","8","4","N",3,"3.1250000000000001"
"2010","8","4","N",4,"4.1666666666666668"
"2010","8","4","NE",1,"6.6666666666666667"
"2010","8","4","NE",2,"13.3333333333333334"
"2010","8","4","NW",1,"1.6666666666666667"
"2010","8","4","NW",2,"3.3333333333333334"
"2010","8","4","NW",3,"5.0000000000000001"
"2010","8","4","NW",4,"6.6666666666666668"
"2010","8","4","NW",5,"8.3333333333333335"
"2010","8","4","NW",6,"10.0000000000000002"
"2010","8","4","S",1,"20.0000000000000000"
"2010","8","4","SE",1,"7.6923076923076923"
"2010","8","4","W",1,"3.8461538461538462"
"2010","8","4","W",2,"7.6923076923076924"
"2010","8","4","W",3,"11.5384615384615386"
"2010","8","5","E",1,"1.2500000000000000"
"2010","8","5","E",2,"2.5000000000000000"
"2010","8","5","E",3,"3.7500000000000000"
"2010","8","5","E",4,"5.0000000000000000"
"2010","8","5","N",1,"4.7619047619047619"
"2010","8","5","N",2,"9.5238095238095238"
"2010","8","5","NE",1,"1.4925373134328358"
"2010","8","5","NE",2,"2.9850746268656716"
"2010","8","5","NE",3,"4.4776119402985074"
"2010","8","5","NW",1,"10.0000000000000000"
"2010","8","5","NW",2,"20.0000000000000000"
"2010","8","5","NW",3,"30.0000000000000000"
"2010","8","5","S",1,"14.2857142857142857"
"2010","8","5","S",2,"28.5714285714285714"
"2010","8","5","S",3,"42.8571428571428571"
"2010","8","5","SE",1,"3.1250000000000000"
"2010","8","5","SE",2,"6.2500000000000000"
"2010","8","5","SE",3,"9.3750000000000000"
"2010","8","5","SW",1,"4.1666666666666667"
"2010","8","5","SW",2,"8.3333333333333334"
"2010","8","5","SW",3,"12.5000000000000001"
"2010","8","5","W",1,"3.0303030303030303"
"2010","8","5","W",2,"6.0606060606060606"
"2010","8","5","W",3,"9.0909090909090909"
"2010","8","5","W",4,"12.1212121212121212"
"2010","8","5","W",5,"15.1515151515151515"
"2010","8","6","E",1,"2.7027027027027027"
"2010","8","6","E",2,"5.4054054054054054"
"2010","8","6","N",1,"9.0909090909090909"
"2010","8","6","NE",1,"4.7619047619047619"
"2010","8","6","NE",2,"9.5238095238095238"
"2010","8","6","NW",1,"20.0000000000000000"
"2010","8","6","NW",2,"40.0000000000000000"
"2010","8","6","S",1,"2.7777777777777778"
"2010","8","6","S",2,"5.5555555555555556"
"2010","8","6","S",3,"8.3333333333333334"
"2010","8","6","S",4,"11.1111111111111112"
"2010","8","6","SE",1,"9.0909090909090909"
"2010","8","6","SE",2,"18.1818181818181818"
"2010","8","6","SE",3,"27.2727272727272727"
"2010","8","6","SW",1,"0.86956521739130434783"
"2010","8","6","SW",2,"1.73913043478260869566"
"2010","8","6","SW",3,"2.60869565217391304349"
"2010","8","6","SW",4,"3.47826086956521739132"
"2010","8","6","SW",5,"4.34782608695652173915"
"2010","8","6","W",1,"2.7027027027027027"
"2010","8","6","W",2,"5.4054054054054054"
"2010","8","6","W",3,"8.1081081081081081"
"2010","8","6","W",4,"10.8108108108108108"
"2010","8","7","E",1,"14.2857142857142857"
"2010","8","7","E",2,"28.5714285714285714"
"2010","8","7","E",3,"42.8571428571428571"
"2010","8","7","NW",3,"100.0000000000000000"
"2010","8","7","S",1,"2.9411764705882353"
"2010","8","7","S",2,"5.8823529411764706"
"2010","8","7","S",3,"8.8235294117647059"
"2010","8","7","S",4,"11.7647058823529412"
"2010","8","7","SE",1,"4.0000000000000000"
"2010","8","7","SE",2,"8.0000000000000000"
"2010","8","7","SE",3,"12.0000000000000000"
"2010","8","7","SE",4,"16.0000000000000000"
"2010","8","7","SW",1,"1.6393442622950820"
"2010","8","7","SW",2,"3.2786885245901640"
"2010","8","7","SW",3,"4.9180327868852460"
"2010","8","7","SW",4,"6.5573770491803280"
"2010","8","7","SW",5,"8.1967213114754100"
"2010","8","7","W",1,"2.2222222222222222"
"2010","8","7","W",2,"4.4444444444444444"
"2010","8","7","W",3,"6.6666666666666666"
"2010","8","7","W",4,"8.8888888888888888"
"2010","8","7","W",5,"11.1111111111111110"
"2010","8","8","E",1,"4.3478260869565217"
"2010","8","8","E",2,"8.6956521739130434"
"2010","8","8","NE",1,"50.0000000000000000"
"2010","8","8","S",1,"1.7543859649122807"
"2010","8","8","S",2,"3.5087719298245614"
"2010","8","8","S",3,"5.2631578947368421"
"2010","8","8","S",4,"7.0175438596491228"
"2010","8","8","S",5,"8.7719298245614035"
"2010","8","8","SE",1,"3.1250000000000000"
"2010","8","8","SE",2,"6.2500000000000000"
"2010","8","8","SE",3,"9.3750000000000000"
"2010","8","8","SW",2,"1.5384615384615385"
"2010","8","8","SW",3,"3.0769230769230770"
"2010","8","8","SW",4,"4.6153846153846155"
"2010","8","8","SW",5,"6.1538461538461540"
"2010","8","8","W",3,"25.0000000000000000"
"2010","8","8","W",4,"50.0000000000000000"
"2010","8","9","E",1,"12.5000000000000000"
"2010","8","9","E",2,"25.0000000000000000"
"2010","8","9","N",1,"20.0000000000000000"
"2010","8","9","NE",1,"2.7777777777777778"
"2010","8","9","NE",2,"5.5555555555555556"
"2010","8","9","NW",1,"50.0000000000000000"
"2010","8","9","S",1,"16.6666666666666667"
"2010","8","9","S",2,"33.3333333333333334"
"2010","8","9","SE",1,"33.3333333333333333"
"2010","8","9","SE",2,"66.6666666666666666"
"2010","8","9","SW",1,"1.5151515151515152"
"2010","8","9","SW",2,"3.0303030303030304"
"2010","8","9","SW",3,"4.5454545454545456"
"2010","8","9","SW",4,"6.0606060606060608"
"2010","8","9","SW",5,"7.5757575757575760"
"2010","8","9","W",1,"1.9230769230769231"
"2010","8","9","W",2,"3.8461538461538462"
"2010","8","9","W",3,"5.7692307692307693"
"2010","8","9","W",4,"7.6923076923076924"
"2010","8","9","W",5,"9.6153846153846155"
"2010","8","10","E",1,"3.3333333333333333"
"2010","8","10","E",2,"6.6666666666666666"
"2010","8","10","N",1,"3.7037037037037037"
"2010","8","10","N",2,"7.4074074074074074"
"2010","8","10","N",3,"11.1111111111111111"
"2010","8","10","NE",1,"1.4084507042253521"
"2010","8","10","NE",2,"2.8169014084507042"
"2010","8","10","NW",1,"3.4482758620689655"
"2010","8","10","NW",2,"6.8965517241379310"
"2010","8","10","NW",3,"10.3448275862068965"
"2010","8","10","S",1,"11.1111111111111111"
"2010","8","10","S",2,"22.2222222222222222"
"2010","8","10","SE",1,"33.3333333333333333"
"2010","8","10","SW",1,"1.6393442622950820"
"2010","8","10","SW",2,"3.2786885245901640"
"2010","8","10","SW",3,"4.9180327868852460"
"2010","8","10","W",1,"1.9230769230769231"
"2010","8","10","W",2,"3.8461538461538462"
"2010","8","10","W",3,"5.7692307692307693"
"2010","8","10","W",4,"7.6923076923076924"
"2010","8","11","E",1,"1.5151515151515152"
"2010","8","11","E",2,"3.0303030303030304"
"2010","8","11","E",3,"4.5454545454545456"
"2010","8","11","NE",1,"2.7027027027027027"
"2010","8","11","NE",2,"5.4054054054054054"
"2010","8","11","S",1,"4.0000000000000000"
"2010","8","11","S",2,"8.0000000000000000"
"2010","8","11","S",3,"12.0000000000000000"
"2010","8","11","SE",1,"1.0752688172043011"
"2010","8","11","SE",2,"2.1505376344086022"
"2010","8","11","SE",3,"3.2258064516129033"
"2010","8","11","SE",4,"4.3010752688172044"
"2010","8","12","E",1,"3.7037037037037037"
"2010","8","12","E",2,"7.4074074074074074"
"2010","8","12","E",4,"11.1111111111111111"
"2010","8","12","E",5,"14.8148148148148148"
"2010","8","12","E",6,"18.5185185185185185"
"2010","8","12","N",1,"1.9607843137254902"
"2010","8","12","N",2,"3.9215686274509804"
"2010","8","12","N",3,"5.8823529411764706"
"2010","8","12","NE",1,"1.8518518518518519"
"2010","8","12","NE",2,"3.7037037037037038"
"2010","8","12","NE",3,"5.5555555555555557"
"2010","8","12","NW",1,"3.7037037037037037"
"2010","8","12","NW",2,"7.4074074074074074"
"2010","8","12","NW",3,"11.1111111111111111"
"2010","8","12","S",1,"33.3333333333333333"
"2010","8","12","S",2,"66.6666666666666666"
"2010","8","12","SE",1,"11.1111111111111111"
"2010","8","12","SE",2,"22.2222222222222222"
"2010","8","12","SE",4,"33.3333333333333333"
"2010","8","12","SE",5,"44.4444444444444444"
"2010","8","12","SW",1,"16.6666666666666667"
"2010","8","12","SW",2,"33.3333333333333334"
"2010","8","13","E",1,"1.8518518518518519"
"2010","8","13","E",2,"3.7037037037037038"
"2010","8","13","N",1,"6.2500000000000000"
"2010","8","13","N",2,"12.5000000000000000"
"2010","8","13","NE",1,"0.95238095238095238095"
"2010","8","13","NE",2,"1.90476190476190476190"
"2010","8","13","NE",3,"2.85714285714285714285"
"2010","8","13","NE",4,"3.80952380952380952380"
"2010","8","13","NW",1,"50.0000000000000000"
"2010","8","13","S",1,"2.6315789473684211"
"2010","8","13","S",2,"5.2631578947368422"
"2010","8","13","S",3,"7.8947368421052633"
"2010","8","13","S",4,"10.5263157894736844"
"2010","8","13","SE",1,"4.0000000000000000"
"2010","8","13","SE",2,"8.0000000000000000"
"2010","8","13","SE",3,"12.0000000000000000"
"2010","8","13","SW",2,"6.2500000000000000"
"2010","8","13","SW",3,"12.5000000000000000"
"2010","8","13","SW",4,"18.7500000000000000"
"2010","8","13","W",1,"50.0000000000000000"
"2010","8","13","W",3,"100.0000000000000000"
"2010","8","14","E",1,"5.2631578947368421"
"2010","8","14","E",2,"10.5263157894736842"
"2010","8","14","E",3,"15.7894736842105263"
"2010","8","14","N",1,"2.8571428571428571"
"2010","8","14","N",2,"5.7142857142857142"
"2010","8","14","N",3,"8.5714285714285713"
"2010","8","14","NE",1,"5.5555555555555556"
"2010","8","14","NE",2,"11.1111111111111112"
"2010","8","14","NW",1,"25.0000000000000000"
"2010","8","14","S",1,"2.8571428571428571"
"2010","8","14","S",2,"5.7142857142857142"
"2010","8","14","S",3,"8.5714285714285713"
"2010","8","14","S",4,"11.4285714285714284"
"2010","8","14","SE",1,"1.5151515151515152"
"2010","8","14","SE",2,"3.0303030303030304"
"2010","8","14","SE",3,"4.5454545454545456"
"2010","8","14","SE",4,"6.0606060606060608"
"2010","8","14","SW",1,"14.2857142857142857"
"2010","8","14","SW",2,"28.5714285714285714"
"2010","8","14","W",1,"9.0909090909090909"
"2010","8","14","W",2,"18.1818181818181818"
"2010","8","15","E",1,"3.4482758620689655"
"2010","8","15","E",2,"6.8965517241379310"
"2010","8","15","E",3,"10.3448275862068965"
"2010","8","15","E",4,"13.7931034482758620"
"2010","8","15","N",1,"1.1494252873563218"
"2010","8","15","N",2,"2.2988505747126436"
"2010","8","15","N",3,"3.4482758620689654"
"2010","8","15","N",4,"4.5977011494252872"
"2010","8","15","N",6,"5.7471264367816090"
"2010","8","15","NE",1,"2.7027027027027027"
"2010","8","15","NE",2,"5.4054054054054054"
"2010","8","15","NE",3,"8.1081081081081081"
"2010","8","15","NW",1,"2.2727272727272727"
"2010","8","15","NW",2,"4.5454545454545454"
"2010","8","15","NW",3,"6.8181818181818181"
"2010","8","15","NW",4,"9.0909090909090908"
"2010","8","15","S",1,"3.2258064516129032"
"2010","8","15","S",2,"6.4516129032258064"
"2010","8","15","S",3,"9.6774193548387096"
"2010","8","15","S",4,"12.9032258064516128"
"2010","8","15","S",5,"16.1290322580645160"
"2010","8","15","S",6,"19.3548387096774192"
"2010","8","15","SE",1,"8.3333333333333333"
"2010","8","15","SE",2,"16.6666666666666666"
"2010","8","15","SE",3,"24.9999999999999999"
"2010","8","15","SE",4,"33.3333333333333332"
"2010","8","15","SW",1,"7.1428571428571429"
"2010","8","15","SW",2,"14.2857142857142858"
"2010","8","15","W",1,"8.3333333333333333"
"2010","8","15","W",2,"16.6666666666666666"
"2010","8","16","E",1,"7.6923076923076923"
"2010","8","16","E",2,"15.3846153846153846"
"2010","8","16","N",1,"2.7027027027027027"
"2010","8","16","N",2,"5.4054054054054054"
"2010","8","16","N",3,"8.1081081081081081"
"2010","8","16","NE",1,"12.5000000000000000"
"2010","8","16","NE",2,"25.0000000000000000"
"2010","8","16","NW",1,"2.0833333333333333"
"2010","8","16","NW",2,"4.1666666666666666"
"2010","8","16","NW",3,"6.2499999999999999"
"2010","8","16","NW",4,"8.3333333333333332"
"2010","8","16","S",1,"4.3478260869565217"
"2010","8","16","S",2,"8.6956521739130434"
"2010","8","16","S",3,"13.0434782608695651"
"2010","8","16","SE",1,"4.7619047619047619"
"2010","8","16","SE",2,"9.5238095238095238"
"2010","8","16","SE",3,"14.2857142857142857"
"2010","8","16","SW",1,"4.1666666666666667"
"2010","8","16","SW",2,"8.3333333333333334"
"2010","8","16","W",1,"2.3255813953488372"
"2010","8","16","W",2,"4.6511627906976744"
"2010","8","17","E",1,"3.1250000000000000"
"2010","8","17","E",2,"6.2500000000000000"
"2010","8","17","E",3,"9.3750000000000000"
"2010","8","17","N",1,"1.3513513513513514"
"2010","8","17","N",2,"2.7027027027027028"
"2010","8","17","N",3,"4.0540540540540542"
"2010","8","17","N",4,"5.4054054054054056"
"2010","8","17","NE",1,"2.0000000000000000"
"2010","8","17","NE",2,"4.0000000000000000"
"2010","8","17","NE",3,"6.0000000000000000"
"2010","8","17","NW",1,"3.8461538461538462"
"2010","8","17","NW",2,"7.6923076923076924"
"2010","8","17","NW",3,"11.5384615384615386"
"2010","8","17","S",1,"7.6923076923076923"
"2010","8","17","S",2,"15.3846153846153846"
"2010","8","17","S",3,"23.0769230769230769"
"2010","8","17","SE",1,"3.1250000000000000"
"2010","8","17","SE",2,"6.2500000000000000"
"2010","8","17","SE",3,"9.3750000000000000"
"2010","8","17","SW",1,"10.0000000000000000"
"2010","8","17","W",1,"4.7619047619047619"
"2010","8","17","W",2,"9.5238095238095238"
"2010","8","18","E",1,"1.4084507042253521"
"2010","8","18","E",2,"2.8169014084507042"
"2010","8","18","E",3,"4.2253521126760563"
"2010","8","18","E",4,"5.6338028169014084"
"2010","8","18","N",1,"2.8571428571428571"
"2010","8","18","N",2,"5.7142857142857142"
"2010","8","18","NE",1,"1.6949152542372881"
"2010","8","18","NE",2,"3.3898305084745762"
"2010","8","18","NW",1,"33.3333333333333333"
"2010","8","18","S",1,"14.2857142857142857"
"2010","8","18","S",2,"28.5714285714285714"
"2010","8","18","S",3,"42.8571428571428571"
"2010","8","18","SE",1,"0.96153846153846153846"
"2010","8","18","SE",2,"1.92307692307692307692"
"2010","8","18","SE",3,"2.88461538461538461538"
"2010","8","18","SE",4,"3.84615384615384615384"
"2010","8","18","SW",1,"100.0000000000000000"
"2010","8","18","W",1,"33.3333333333333333"
"2010","8","19","E",1,"3.5714285714285714"
"2010","8","19","E",2,"7.1428571428571428"
"2010","8","19","N",1,"1.7543859649122807"
"2010","8","19","N",2,"3.5087719298245614"
"2010","8","19","N",3,"5.2631578947368421"
"2010","8","19","NE",1,"3.1250000000000000"
"2010","8","19","NE",2,"6.2500000000000000"
"2010","8","19","NW",1,"2.7027027027027027"
"2010","8","19","NW",2,"5.4054054054054054"
"2010","8","19","NW",3,"8.1081081081081081"
"2010","8","19","NW",4,"10.8108108108108108"
"2010","8","19","S",1,"10.0000000000000000"
"2010","8","19","SE",1,"5.5555555555555556"
"2010","8","19","SE",2,"11.1111111111111112"
"2010","8","19","SW",1,"50.0000000000000000"
"2010","8","19","W",1,"11.1111111111111111"
"2010","8","20","E",1,"20.0000000000000000"
"2010","8","20","E",2,"40.0000000000000000"
"2010","8","20","N",1,"1.0309278350515464"
"2010","8","20","N",2,"2.0618556701030928"
"2010","8","20","N",3,"3.0927835051546392"
"2010","8","20","N",4,"4.1237113402061856"
"2010","8","20","NE",1,"2.0833333333333333"
"2010","8","20","NE",2,"4.1666666666666666"
"2010","8","20","NE",3,"6.2499999999999999"
"2010","8","20","NW",1,"1.2048192771084337"
"2010","8","20","NW",2,"2.4096385542168674"
"2010","8","20","NW",3,"3.6144578313253011"
"2010","8","20","NW",4,"4.8192771084337348"
"2010","8","20","NW",5,"6.0240963855421685"
"2010","8","20","S",1,"12.5000000000000000"
"2010","8","20","S",2,"25.0000000000000000"
"2010","8","20","SE",1,"11.1111111111111111"
"2010","8","20","SE",2,"22.2222222222222222"
"2010","8","20","SW",1,"20.0000000000000000"
"2010","8","20","SW",2,"40.0000000000000000"
"2010","8","20","SW",3,"60.0000000000000000"
"2010","8","20","W",1,"4.1666666666666667"
"2010","8","20","W",2,"8.3333333333333334"
"2010","8","20","W",3,"12.5000000000000001"
"2010","8","20","W",4,"16.6666666666666668"
"2010","8","20","W",5,"20.8333333333333335"
"2010","8","21","E",1,"7.1428571428571429"
"2010","8","21","E",2,"14.2857142857142858"
"2010","8","21","E",3,"21.4285714285714287"
"2010","8","21","N",1,"11.1111111111111111"
"2010","8","21","N",2,"22.2222222222222222"
"2010","8","21","N",3,"33.3333333333333333"
"2010","8","21","NE",1,"7.6923076923076923"
"2010","8","21","NE",2,"15.3846153846153846"
"2010","8","21","NE",3,"23.0769230769230769"
"2010","8","21","NW",1,"50.0000000000000000"
"2010","8","21","S",1,"2.0408163265306122"
