"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","percent_frequency"
"2010","7","2010-July","20","W",3,"21","46","45.6521739130434783"
"2010","7","2010-July","20","W",4,"1","46","2.1739130434782609"
"2010","7","2010-July","21","E",1,"23","78","29.4871794871794872"
"2010","7","2010-July","21","E",2,"46","78","58.9743589743589744"
"2010","7","2010-July","21","E",3,"9","78","11.5384615384615385"
"2010","7","2010-July","21","N",1,"14","34","41.1764705882352941"
"2010","7","2010-July","21","N",2,"9","34","26.4705882352941176"
"2010","7","2010-July","21","N",3,"9","34","26.4705882352941176"
"2010","7","2010-July","21","N",4,"2","34","5.8823529411764706"
"2010","7","2010-July","21","NE",1,"30","56","53.5714285714285714"
"2010","7","2010-July","21","NE",2,"17","56","30.3571428571428571"
"2010","7","2010-July","21","NE",3,"9","56","16.0714285714285714"
"2010","7","2010-July","21","S",1,"6","26","23.0769230769230769"
"2010","7","2010-July","21","S",2,"3","26","11.5384615384615385"
"2010","7","2010-July","21","S",3,"14","26","53.8461538461538462"
"2010","7","2010-July","21","S",4,"3","26","11.5384615384615385"
"2010","7","2010-July","21","SE",1,"13","56","23.2142857142857143"
"2010","7","2010-July","21","SE",2,"27","56","48.2142857142857143"
"2010","7","2010-July","21","SE",3,"13","56","23.2142857142857143"
"2010","7","2010-July","21","SE",4,"3","56","5.3571428571428571"
"2010","7","2010-July","21","SW",1,"8","9","88.8888888888888889"
"2010","7","2010-July","21","SW",2,"1","9","11.1111111111111111"
"2010","7","2010-July","21","W",1,"1","1","100.0000000000000000"
"2010","7","2010-July","22","E",1,"23","51","45.0980392156862745"
"2010","7","2010-July","22","E",2,"18","51","35.2941176470588235"
"2010","7","2010-July","22","E",3,"10","51","19.6078431372549020"
"2010","7","2010-July","22","N",1,"2","2","100.0000000000000000"
"2010","7","2010-July","22","NE",1,"17","28","60.7142857142857143"
"2010","7","2010-July","22","NE",2,"11","28","39.2857142857142857"
"2010","7","2010-July","22","NW",1,"4","4","100.0000000000000000"
"2010","7","2010-July","22","S",1,"1","4","25.0000000000000000"
"2010","7","2010-July","22","S",2,"3","4","75.0000000000000000"
"2010","7","2010-July","22","SE",1,"3","34","8.8235294117647059"
"2010","7","2010-July","22","SE",2,"18","34","52.9411764705882353"
"2010","7","2010-July","22","SE",3,"12","34","35.2941176470588235"
"2010","7","2010-July","22","SE",4,"1","34","2.9411764705882353"
"2010","7","2010-July","22","SW",1,"4","4","100.0000000000000000"
"2010","7","2010-July","22","W",1,"9","9","100.0000000000000000"
"2010","7","2010-July","23","E",1,"31","34","91.1764705882352941"
"2010","7","2010-July","23","E",2,"3","34","8.8235294117647059"
"2010","7","2010-July","23","N",1,"16","37","43.2432432432432432"
"2010","7","2010-July","23","N",2,"10","37","27.0270270270270270"
"2010","7","2010-July","23","N",3,"6","37","16.2162162162162162"
"2010","7","2010-July","23","N",4,"2","37","5.4054054054054054"
"2010","7","2010-July","23","N",5,"3","37","8.1081081081081081"
"2010","7","2010-July","23","NE",1,"31","37","83.7837837837837838"
"2010","7","2010-July","23","NE",2,"6","37","16.2162162162162162"
"2010","7","2010-July","23","NW",1,"15","45","33.3333333333333333"
"2010","7","2010-July","23","NW",2,"25","45","55.5555555555555556"
"2010","7","2010-July","23","NW",3,"4","45","8.8888888888888889"
"2010","7","2010-July","23","NW",5,"1","45","2.2222222222222222"
"2010","7","2010-July","23","S",1,"3","5","60.0000000000000000"
"2010","7","2010-July","23","S",2,"1","5","20.0000000000000000"
"2010","7","2010-July","23","S",3,"1","5","20.0000000000000000"
"2010","7","2010-July","23","SE",1,"10","14","71.4285714285714286"
"2010","7","2010-July","23","SE",2,"4","14","28.5714285714285714"
"2010","7","2010-July","23","SW",1,"2","3","66.6666666666666667"
"2010","7","2010-July","23","SW",2,"1","3","33.3333333333333333"
"2010","7","2010-July","23","W",1,"10","18","55.5555555555555556"
"2010","7","2010-July","23","W",2,"7","18","38.8888888888888889"
"2010","7","2010-July","23","W",3,"1","18","5.5555555555555556"
"2010","7","2010-July","24","E",1,"26","55","47.2727272727272727"
"2010","7","2010-July","24","E",2,"29","55","52.7272727272727273"
"2010","7","2010-July","24","N",1,"8","25","32.0000000000000000"
"2010","7","2010-July","24","N",2,"10","25","40.0000000000000000"
"2010","7","2010-July","24","N",3,"2","25","8.0000000000000000"
"2010","7","2010-July","24","N",4,"4","25","16.0000000000000000"
"2010","7","2010-July","24","N",5,"1","25","4.0000000000000000"
"2010","7","2010-July","24","NE",1,"22","53","41.5094339622641509"
"2010","7","2010-July","24","NE",2,"26","53","49.0566037735849057"
"2010","7","2010-July","24","NE",3,"4","53","7.5471698113207547"
"2010","7","2010-July","24","NE",4,"1","53","1.8867924528301887"
"2010","7","2010-July","24","NW",1,"3","9","33.3333333333333333"
"2010","7","2010-July","24","NW",2,"1","9","11.1111111111111111"
"2010","7","2010-July","24","NW",3,"5","9","55.5555555555555556"
"2010","7","2010-July","24","S",1,"7","15","46.6666666666666667"
"2010","7","2010-July","24","S",2,"8","15","53.3333333333333333"
"2010","7","2010-July","24","SE",1,"10","33","30.3030303030303030"
"2010","7","2010-July","24","SE",2,"18","33","54.5454545454545455"
"2010","7","2010-July","24","SE",3,"5","33","15.1515151515151515"
"2010","7","2010-July","24","SW",1,"6","7","85.7142857142857143"
"2010","7","2010-July","24","SW",2,"1","7","14.2857142857142857"
"2010","7","2010-July","24","W",1,"3","4","75.0000000000000000"
"2010","7","2010-July","24","W",2,"1","4","25.0000000000000000"
"2010","7","2010-July","25","E",1,"41","85","48.2352941176470588"
"2010","7","2010-July","25","E",2,"40","85","47.0588235294117647"
"2010","7","2010-July","25","E",3,"4","85","4.7058823529411765"
"2010","7","2010-July","25","N",1,"10","12","83.3333333333333333"
"2010","7","2010-July","25","N",3,"2","12","16.6666666666666667"
"2010","7","2010-July","25","NE",1,"13","49","26.5306122448979592"
"2010","7","2010-July","25","NE",2,"36","49","73.4693877551020408"
"2010","7","2010-July","25","S",1,"5","12","41.6666666666666667"
"2010","7","2010-July","25","S",2,"4","12","33.3333333333333333"
"2010","7","2010-July","25","S",3,"3","12","25.0000000000000000"
"2010","7","2010-July","25","SE",1,"13","59","22.0338983050847458"
"2010","7","2010-July","25","SE",2,"23","59","38.9830508474576271"
"2010","7","2010-July","25","SE",3,"22","59","37.2881355932203390"
"2010","7","2010-July","25","SE",4,"1","59","1.6949152542372881"
"2010","7","2010-July","25","SW",1,"4","13","30.7692307692307692"
"2010","7","2010-July","25","SW",2,"6","13","46.1538461538461538"
"2010","7","2010-July","25","SW",4,"3","13","23.0769230769230769"
"2010","7","2010-July","25","W",1,"4","12","33.3333333333333333"
"2010","7","2010-July","25","W",2,"2","12","16.6666666666666667"
"2010","7","2010-July","25","W",3,"3","12","25.0000000000000000"
"2010","7","2010-July","25","W",4,"3","12","25.0000000000000000"
"2010","7","2010-July","26","E",1,"9","15","60.0000000000000000"
"2010","7","2010-July","26","E",2,"5","15","33.3333333333333333"
"2010","7","2010-July","26","E",4,"1","15","6.6666666666666667"
"2010","7","2010-July","26","N",1,"7","48","14.5833333333333333"
"2010","7","2010-July","26","N",2,"25","48","52.0833333333333333"
"2010","7","2010-July","26","N",3,"15","48","31.2500000000000000"
"2010","7","2010-July","26","N",6,"1","48","2.0833333333333333"
"2010","7","2010-July","26","NE",1,"6","8","75.0000000000000000"
"2010","7","2010-July","26","NE",2,"2","8","25.0000000000000000"
"2010","7","2010-July","26","NW",1,"9","31","29.0322580645161290"
"2010","7","2010-July","26","NW",2,"16","31","51.6129032258064516"
"2010","7","2010-July","26","NW",3,"6","31","19.3548387096774194"
"2010","7","2010-July","26","S",1,"1","10","10.0000000000000000"
"2010","7","2010-July","26","S",2,"1","10","10.0000000000000000"
"2010","7","2010-July","26","S",3,"2","10","20.0000000000000000"
"2010","7","2010-July","26","S",4,"4","10","40.0000000000000000"
"2010","7","2010-July","26","S",5,"2","10","20.0000000000000000"
"2010","7","2010-July","26","SE",1,"3","81","3.7037037037037037"
"2010","7","2010-July","26","SE",2,"13","81","16.0493827160493827"
"2010","7","2010-July","26","SE",3,"28","81","34.5679012345679012"
"2010","7","2010-July","26","SE",4,"30","81","37.0370370370370370"
"2010","7","2010-July","26","SE",5,"7","81","8.6419753086419753"
"2010","7","2010-July","26","SW",1,"2","3","66.6666666666666667"
"2010","7","2010-July","26","SW",2,"1","3","33.3333333333333333"
"2010","7","2010-July","26","W",1,"5","6","83.3333333333333333"
"2010","7","2010-July","26","W",2,"1","6","16.6666666666666667"
"2010","7","2010-July","27","E",1,"10","20","50.0000000000000000"
"2010","7","2010-July","27","E",2,"6","20","30.0000000000000000"
"2010","7","2010-July","27","E",3,"4","20","20.0000000000000000"
"2010","7","2010-July","27","N",1,"20","66","30.3030303030303030"
"2010","7","2010-July","27","N",2,"30","66","45.4545454545454545"
"2010","7","2010-July","27","N",3,"13","66","19.6969696969696970"
"2010","7","2010-July","27","N",4,"3","66","4.5454545454545455"
"2010","7","2010-July","27","NE",1,"19","33","57.5757575757575758"
"2010","7","2010-July","27","NE",2,"11","33","33.3333333333333333"
"2010","7","2010-July","27","NE",3,"3","33","9.0909090909090909"
"2010","7","2010-July","27","NW",1,"14","29","48.2758620689655172"
"2010","7","2010-July","27","NW",2,"12","29","41.3793103448275862"
"2010","7","2010-July","27","NW",3,"3","29","10.3448275862068966"
"2010","7","2010-July","27","S",1,"5","16","31.2500000000000000"
"2010","7","2010-July","27","S",2,"3","16","18.7500000000000000"
"2010","7","2010-July","27","S",3,"5","16","31.2500000000000000"
"2010","7","2010-July","27","S",4,"3","16","18.7500000000000000"
"2010","7","2010-July","27","SE",1,"13","76","17.1052631578947368"
"2010","7","2010-July","27","SE",2,"34","76","44.7368421052631579"
"2010","7","2010-July","27","SE",3,"26","76","34.2105263157894737"
"2010","7","2010-July","27","SE",4,"3","76","3.9473684210526316"
"2010","7","2010-July","27","SW",1,"3","7","42.8571428571428571"
"2010","7","2010-July","27","SW",2,"4","7","57.1428571428571429"
"2010","7","2010-July","27","W",1,"4","5","80.0000000000000000"
"2010","7","2010-July","27","W",2,"1","5","20.0000000000000000"
"2010","7","2010-July","28","E",1,"26","42","61.9047619047619048"
"2010","7","2010-July","28","E",2,"13","42","30.9523809523809524"
"2010","7","2010-July","28","E",3,"2","42","4.7619047619047619"
"2010","7","2010-July","28","E",4,"1","42","2.3809523809523810"
"2010","7","2010-July","28","N",1,"16","16","100.0000000000000000"
"2010","7","2010-July","28","NE",1,"42","60","70.0000000000000000"
"2010","7","2010-July","28","NE",2,"18","60","30.0000000000000000"
"2010","7","2010-July","28","NW",1,"2","22","9.0909090909090909"
"2010","7","2010-July","28","NW",2,"6","22","27.2727272727272727"
"2010","7","2010-July","28","NW",3,"14","22","63.6363636363636364"
"2010","7","2010-July","28","S",1,"4","11","36.3636363636363636"
"2010","7","2010-July","28","S",2,"5","11","45.4545454545454545"
"2010","7","2010-July","28","S",3,"1","11","9.0909090909090909"
"2010","7","2010-July","28","S",4,"1","11","9.0909090909090909"
"2010","7","2010-July","28","SE",1,"8","17","47.0588235294117647"
"2010","7","2010-July","28","SE",2,"5","17","29.4117647058823529"
"2010","7","2010-July","28","SE",3,"4","17","23.5294117647058824"
"2010","7","2010-July","28","SW",1,"13","65","20.0000000000000000"
"2010","7","2010-July","28","SW",2,"32","65","49.2307692307692308"
"2010","7","2010-July","28","SW",3,"20","65","30.7692307692307692"
"2010","7","2010-July","28","W",1,"2","45","4.4444444444444444"
"2010","7","2010-July","28","W",2,"37","45","82.2222222222222222"
"2010","7","2010-July","28","W",3,"6","45","13.3333333333333333"
"2010","7","2010-July","29","E",1,"15","23","65.2173913043478261"
"2010","7","2010-July","29","E",2,"7","23","30.4347826086956522"
"2010","7","2010-July","29","E",3,"1","23","4.3478260869565217"
"2010","7","2010-July","29","N",1,"24","57","42.1052631578947368"
"2010","7","2010-July","29","N",2,"24","57","42.1052631578947368"
"2010","7","2010-July","29","N",3,"7","57","12.2807017543859649"
"2010","7","2010-July","29","N",4,"2","57","3.5087719298245614"
"2010","7","2010-July","29","NE",1,"17","25","68.0000000000000000"
"2010","7","2010-July","29","NE",2,"6","25","24.0000000000000000"
"2010","7","2010-July","29","NE",3,"2","25","8.0000000000000000"
"2010","7","2010-July","29","NW",1,"28","42","66.6666666666666667"
"2010","7","2010-July","29","NW",2,"10","42","23.8095238095238095"
"2010","7","2010-July","29","NW",3,"4","42","9.5238095238095238"
"2010","7","2010-July","29","S",1,"17","17","100.0000000000000000"
"2010","7","2010-July","29","SE",1,"22","41","53.6585365853658537"
"2010","7","2010-July","29","SE",2,"16","41","39.0243902439024390"
"2010","7","2010-July","29","SE",3,"3","41","7.3170731707317073"
"2010","7","2010-July","29","SW",1,"11","14","78.5714285714285714"
"2010","7","2010-July","29","SW",2,"3","14","21.4285714285714286"
"2010","7","2010-July","29","W",1,"14","42","33.3333333333333333"
"2010","7","2010-July","29","W",2,"19","42","45.2380952380952381"
"2010","7","2010-July","29","W",3,"9","42","21.4285714285714286"
"2010","7","2010-July","30","E",1,"29","52","55.7692307692307692"
"2010","7","2010-July","30","E",2,"23","52","44.2307692307692308"
"2010","7","2010-July","30","N",1,"18","39","46.1538461538461538"
"2010","7","2010-July","30","N",2,"14","39","35.8974358974358974"
"2010","7","2010-July","30","N",3,"7","39","17.9487179487179487"
"2010","7","2010-July","30","NE",1,"28","38","73.6842105263157895"
"2010","7","2010-July","30","NE",2,"10","38","26.3157894736842105"
"2010","7","2010-July","30","NW",1,"11","33","33.3333333333333333"
"2010","7","2010-July","30","NW",2,"19","33","57.5757575757575758"
"2010","7","2010-July","30","NW",3,"3","33","9.0909090909090909"
"2010","7","2010-July","30","S",1,"13","25","52.0000000000000000"
"2010","7","2010-July","30","S",2,"9","25","36.0000000000000000"
"2010","7","2010-July","30","S",3,"3","25","12.0000000000000000"
"2010","7","2010-July","30","SE",1,"9","28","32.1428571428571429"
"2010","7","2010-July","30","SE",2,"16","28","57.1428571428571429"
"2010","7","2010-July","30","SE",3,"3","28","10.7142857142857143"
"2010","7","2010-July","30","SW",1,"6","23","26.0869565217391304"
"2010","7","2010-July","30","SW",2,"16","23","69.5652173913043478"
"2010","7","2010-July","30","SW",3,"1","23","4.3478260869565217"
"2010","7","2010-July","30","W",1,"14","34","41.1764705882352941"
"2010","7","2010-July","30","W",2,"17","34","50.0000000000000000"
"2010","7","2010-July","30","W",3,"3","34","8.8235294117647059"
"2010","7","2010-July","31","E",1,"21","54","38.8888888888888889"
"2010","7","2010-July","31","E",2,"29","54","53.7037037037037037"
"2010","7","2010-July","31","E",3,"4","54","7.4074074074074074"
"2010","7","2010-July","31","N",1,"18","28","64.2857142857142857"
"2010","7","2010-July","31","N",2,"10","28","35.7142857142857143"
"2010","7","2010-July","31","NE",1,"16","41","39.0243902439024390"
"2010","7","2010-July","31","NE",2,"25","41","60.9756097560975610"
"2010","7","2010-July","31","NW",1,"1","1","100.0000000000000000"
"2010","7","2010-July","31","S",1,"5","21","23.8095238095238095"
"2010","7","2010-July","31","S",2,"5","21","23.8095238095238095"
"2010","7","2010-July","31","S",3,"6","21","28.5714285714285714"
"2010","7","2010-July","31","S",4,"3","21","14.2857142857142857"
"2010","7","2010-July","31","S",5,"1","21","4.7619047619047619"
"2010","7","2010-July","31","S",6,"1","21","4.7619047619047619"
"2010","7","2010-July","31","SE",1,"15","90","16.6666666666666667"
"2010","7","2010-July","31","SE",2,"29","90","32.2222222222222222"
"2010","7","2010-July","31","SE",3,"31","90","34.4444444444444444"
"2010","7","2010-July","31","SE",4,"11","90","12.2222222222222222"
"2010","7","2010-July","31","SE",5,"2","90","2.2222222222222222"
"2010","7","2010-July","31","SE",6,"2","90","2.2222222222222222"
"2010","7","2010-July","31","SW",1,"5","5","100.0000000000000000"
"2010","7","2010-July","31","W",1,"1","1","100.0000000000000000"
"2010","8","2010-August","1","E",1,"18","41","43.9024390243902439"
"2010","8","2010-August","1","E",2,"22","41","53.6585365853658537"
"2010","8","2010-August","1","E",3,"1","41","2.4390243902439024"
"2010","8","2010-August","1","N",1,"2","4","50.0000000000000000"
"2010","8","2010-August","1","N",2,"1","4","25.0000000000000000"
"2010","8","2010-August","1","N",3,"1","4","25.0000000000000000"
"2010","8","2010-August","1","NE",1,"14","16","87.5000000000000000"
"2010","8","2010-August","1","NE",2,"2","16","12.5000000000000000"
"2010","8","2010-August","1","NW",1,"4","13","30.7692307692307692"
"2010","8","2010-August","1","NW",2,"8","13","61.5384615384615385"
"2010","8","2010-August","1","NW",3,"1","13","7.6923076923076923"
"2010","8","2010-August","1","S",1,"11","20","55.0000000000000000"
"2010","8","2010-August","1","S",2,"9","20","45.0000000000000000"
"2010","8","2010-August","1","SE",1,"13","23","56.5217391304347826"
"2010","8","2010-August","1","SE",2,"8","23","34.7826086956521739"
"2010","8","2010-August","1","SE",3,"2","23","8.6956521739130435"
"2010","8","2010-August","1","SW",1,"13","27","48.1481481481481481"
"2010","8","2010-August","1","SW",2,"12","27","44.4444444444444444"
"2010","8","2010-August","1","SW",3,"2","27","7.4074074074074074"
"2010","8","2010-August","1","W",1,"17","53","32.0754716981132075"
"2010","8","2010-August","1","W",2,"32","53","60.3773584905660377"
"2010","8","2010-August","1","W",3,"4","53","7.5471698113207547"
"2010","8","2010-August","2","E",1,"20","49","40.8163265306122449"
"2010","8","2010-August","2","E",2,"20","49","40.8163265306122449"
"2010","8","2010-August","2","E",3,"8","49","16.3265306122448980"
"2010","8","2010-August","2","E",4,"1","49","2.0408163265306122"
"2010","8","2010-August","2","N",1,"11","50","22.0000000000000000"
"2010","8","2010-August","2","N",2,"30","50","60.0000000000000000"
"2010","8","2010-August","2","N",3,"6","50","12.0000000000000000"
"2010","8","2010-August","2","N",5,"2","50","4.0000000000000000"
"2010","8","2010-August","2","N",7,"1","50","2.0000000000000000"
"2010","8","2010-August","2","NE",1,"44","69","63.7681159420289855"
"2010","8","2010-August","2","NE",2,"23","69","33.3333333333333333"
"2010","8","2010-August","2","NE",3,"2","69","2.8985507246376812"
"2010","8","2010-August","2","NW",1,"14","43","32.5581395348837209"
"2010","8","2010-August","2","NW",2,"18","43","41.8604651162790698"
"2010","8","2010-August","2","NW",3,"8","43","18.6046511627906977"
"2010","8","2010-August","2","NW",4,"2","43","4.6511627906976744"
"2010","8","2010-August","2","NW",5,"1","43","2.3255813953488372"
"2010","8","2010-August","2","S",1,"8","9","88.8888888888888889"
"2010","8","2010-August","2","S",2,"1","9","11.1111111111111111"
"2010","8","2010-August","2","SE",1,"5","17","29.4117647058823529"
"2010","8","2010-August","2","SE",2,"9","17","52.9411764705882353"
"2010","8","2010-August","2","SE",3,"3","17","17.6470588235294118"
"2010","8","2010-August","2","SW",1,"3","9","33.3333333333333333"
"2010","8","2010-August","2","SW",2,"2","9","22.2222222222222222"
"2010","8","2010-August","2","SW",3,"3","9","33.3333333333333333"
"2010","8","2010-August","2","SW",4,"1","9","11.1111111111111111"
"2010","8","2010-August","2","W",1,"2","39","5.1282051282051282"
"2010","8","2010-August","2","W",2,"13","39","33.3333333333333333"
"2010","8","2010-August","2","W",3,"19","39","48.7179487179487179"
"2010","8","2010-August","2","W",4,"5","39","12.8205128205128205"
"2010","8","2010-August","3","E",1,"6","11","54.5454545454545455"
"2010","8","2010-August","3","E",2,"5","11","45.4545454545454545"
"2010","8","2010-August","3","N",1,"12","145","8.2758620689655172"
"2010","8","2010-August","3","N",2,"71","145","48.9655172413793103"
"2010","8","2010-August","3","N",3,"54","145","37.2413793103448276"
"2010","8","2010-August","3","N",4,"6","145","4.1379310344827586"
"2010","8","2010-August","3","N",5,"1","145","0.68965517241379310345"
"2010","8","2010-August","3","N",6,"1","145","0.68965517241379310345"
"2010","8","2010-August","3","NE",1,"9","44","20.4545454545454545"
"2010","8","2010-August","3","NE",2,"28","44","63.6363636363636364"
"2010","8","2010-August","3","NE",3,"7","44","15.9090909090909091"
"2010","8","2010-August","3","NW",1,"14","38","36.8421052631578947"
"2010","8","2010-August","3","NW",2,"17","38","44.7368421052631579"
"2010","8","2010-August","3","NW",3,"5","38","13.1578947368421053"
"2010","8","2010-August","3","NW",4,"1","38","2.6315789473684211"
"2010","8","2010-August","3","NW",5,"1","38","2.6315789473684211"
"2010","8","2010-August","3","S",2,"5","8","62.5000000000000000"
"2010","8","2010-August","3","S",3,"3","8","37.5000000000000000"
"2010","8","2010-August","3","SE",1,"3","5","60.0000000000000000"
"2010","8","2010-August","3","SE",2,"1","5","20.0000000000000000"
"2010","8","2010-August","3","SE",3,"1","5","20.0000000000000000"
"2010","8","2010-August","3","SW",1,"2","19","10.5263157894736842"
"2010","8","2010-August","3","SW",2,"7","19","36.8421052631578947"
"2010","8","2010-August","3","SW",3,"10","19","52.6315789473684211"
"2010","8","2010-August","3","W",1,"1","18","5.5555555555555556"
"2010","8","2010-August","3","W",2,"9","18","50.0000000000000000"
"2010","8","2010-August","3","W",3,"8","18","44.4444444444444444"
"2010","8","2010-August","4","E",1,"11","12","91.6666666666666667"
"2010","8","2010-August","4","E",2,"1","12","8.3333333333333333"
"2010","8","2010-August","4","N",1,"7","96","7.2916666666666667"
"2010","8","2010-August","4","N",2,"42","96","43.7500000000000000"
"2010","8","2010-August","4","N",3,"41","96","42.7083333333333333"
"2010","8","2010-August","4","N",4,"6","96","6.2500000000000000"
"2010","8","2010-August","4","NE",1,"9","15","60.0000000000000000"
"2010","8","2010-August","4","NE",2,"6","15","40.0000000000000000"
"2010","8","2010-August","4","NW",1,"17","60","28.3333333333333333"
"2010","8","2010-August","4","NW",2,"12","60","20.0000000000000000"
"2010","8","2010-August","4","NW",3,"21","60","35.0000000000000000"
"2010","8","2010-August","4","NW",4,"6","60","10.0000000000000000"
"2010","8","2010-August","4","NW",5,"3","60","5.0000000000000000"
"2010","8","2010-August","4","NW",6,"1","60","1.6666666666666667"
"2010","8","2010-August","4","S",1,"5","5","100.0000000000000000"
"2010","8","2010-August","4","SE",1,"13","13","100.0000000000000000"
"2010","8","2010-August","4","W",1,"5","26","19.2307692307692308"
"2010","8","2010-August","4","W",2,"14","26","53.8461538461538462"
"2010","8","2010-August","4","W",3,"7","26","26.9230769230769231"
"2010","8","2010-August","5","E",1,"40","80","50.0000000000000000"
"2010","8","2010-August","5","E",2,"38","80","47.5000000000000000"
"2010","8","2010-August","5","E",3,"1","80","1.2500000000000000"
"2010","8","2010-August","5","E",4,"1","80","1.2500000000000000"
"2010","8","2010-August","5","N",1,"9","21","42.8571428571428571"
"2010","8","2010-August","5","N",2,"12","21","57.1428571428571429"
"2010","8","2010-August","5","NE",1,"45","67","67.1641791044776119"
"2010","8","2010-August","5","NE",2,"16","67","23.8805970149253731"
"2010","8","2010-August","5","NE",3,"6","67","8.9552238805970149"
"2010","8","2010-August","5","NW",1,"5","10","50.0000000000000000"
"2010","8","2010-August","5","NW",2,"4","10","40.0000000000000000"
"2010","8","2010-August","5","NW",3,"1","10","10.0000000000000000"
"2010","8","2010-August","5","S",1,"5","7","71.4285714285714286"
"2010","8","2010-August","5","S",2,"1","7","14.2857142857142857"
"2010","8","2010-August","5","S",3,"1","7","14.2857142857142857"
"2010","8","2010-August","5","SE",1,"6","32","18.7500000000000000"
"2010","8","2010-August","5","SE",2,"24","32","75.0000000000000000"
"2010","8","2010-August","5","SE",3,"2","32","6.2500000000000000"
"2010","8","2010-August","5","SW",1,"7","24","29.1666666666666667"
"2010","8","2010-August","5","SW",2,"16","24","66.6666666666666667"
"2010","8","2010-August","5","SW",3,"1","24","4.1666666666666667"
"2010","8","2010-August","5","W",1,"14","33","42.4242424242424242"
"2010","8","2010-August","5","W",2,"13","33","39.3939393939393939"
"2010","8","2010-August","5","W",3,"3","33","9.0909090909090909"
"2010","8","2010-August","5","W",4,"2","33","6.0606060606060606"
"2010","8","2010-August","5","W",5,"1","33","3.0303030303030303"
"2010","8","2010-August","6","E",1,"13","37","35.1351351351351351"
"2010","8","2010-August","6","E",2,"24","37","64.8648648648648649"
"2010","8","2010-August","6","N",1,"11","11","100.0000000000000000"
"2010","8","2010-August","6","NE",1,"17","21","80.9523809523809524"
"2010","8","2010-August","6","NE",2,"4","21","19.0476190476190476"
"2010","8","2010-August","6","NW",1,"2","5","40.0000000000000000"
"2010","8","2010-August","6","NW",2,"3","5","60.0000000000000000"
"2010","8","2010-August","6","S",1,"2","36","5.5555555555555556"
"2010","8","2010-August","6","S",2,"28","36","77.7777777777777778"
"2010","8","2010-August","6","S",3,"5","36","13.8888888888888889"
"2010","8","2010-August","6","S",4,"1","36","2.7777777777777778"
"2010","8","2010-August","6","SE",1,"1","11","9.0909090909090909"
"2010","8","2010-August","6","SE",2,"9","11","81.8181818181818182"
"2010","8","2010-August","6","SE",3,"1","11","9.0909090909090909"
"2010","8","2010-August","6","SW",1,"8","115","6.9565217391304348"
"2010","8","2010-August","6","SW",2,"32","115","27.8260869565217391"
"2010","8","2010-August","6","SW",3,"59","115","51.3043478260869565"
"2010","8","2010-August","6","SW",4,"15","115","13.0434782608695652"
"2010","8","2010-August","6","SW",5,"1","115","0.86956521739130434783"
"2010","8","2010-August","6","W",1,"4","37","10.8108108108108108"
"2010","8","2010-August","6","W",2,"11","37","29.7297297297297297"
"2010","8","2010-August","6","W",3,"18","37","48.6486486486486486"
"2010","8","2010-August","6","W",4,"4","37","10.8108108108108108"
"2010","8","2010-August","7","E",1,"3","7","42.8571428571428571"
"2010","8","2010-August","7","E",2,"3","7","42.8571428571428571"
"2010","8","2010-August","7","E",3,"1","7","14.2857142857142857"
"2010","8","2010-August","7","NW",3,"1","1","100.0000000000000000"
"2010","8","2010-August","7","S",1,"3","34","8.8235294117647059"
"2010","8","2010-August","7","S",2,"14","34","41.1764705882352941"
"2010","8","2010-August","7","S",3,"14","34","41.1764705882352941"
"2010","8","2010-August","7","S",4,"3","34","8.8235294117647059"
"2010","8","2010-August","7","SE",1,"2","25","8.0000000000000000"
"2010","8","2010-August","7","SE",2,"11","25","44.0000000000000000"
"2010","8","2010-August","7","SE",3,"11","25","44.0000000000000000"
"2010","8","2010-August","7","SE",4,"1","25","4.0000000000000000"
"2010","8","2010-August","7","SW",1,"3","61","4.9180327868852459"
"2010","8","2010-August","7","SW",2,"12","61","19.6721311475409836"
"2010","8","2010-August","7","SW",3,"33","61","54.0983606557377049"
"2010","8","2010-August","7","SW",4,"11","61","18.0327868852459016"
"2010","8","2010-August","7","SW",5,"2","61","3.2786885245901639"
"2010","8","2010-August","7","W",1,"1","45","2.2222222222222222"
"2010","8","2010-August","7","W",2,"14","45","31.1111111111111111"
"2010","8","2010-August","7","W",3,"19","45","42.2222222222222222"
"2010","8","2010-August","7","W",4,"10","45","22.2222222222222222"
"2010","8","2010-August","7","W",5,"1","45","2.2222222222222222"
"2010","8","2010-August","8","E",1,"10","23","43.4782608695652174"
"2010","8","2010-August","8","E",2,"13","23","56.5217391304347826"
"2010","8","2010-August","8","NE",1,"2","2","100.0000000000000000"
"2010","8","2010-August","8","S",1,"2","57","3.5087719298245614"
"2010","8","2010-August","8","S",2,"20","57","35.0877192982456140"
"2010","8","2010-August","8","S",3,"25","57","43.8596491228070175"
"2010","8","2010-August","8","S",4,"8","57","14.0350877192982456"
"2010","8","2010-August","8","S",5,"2","57","3.5087719298245614"
"2010","8","2010-August","8","SE",1,"3","32","9.3750000000000000"
"2010","8","2010-August","8","SE",2,"23","32","71.8750000000000000"
"2010","8","2010-August","8","SE",3,"6","32","18.7500000000000000"
"2010","8","2010-August","8","SW",2,"3","65","4.6153846153846154"
"2010","8","2010-August","8","SW",3,"30","65","46.1538461538461538"
"2010","8","2010-August","8","SW",4,"24","65","36.9230769230769231"
"2010","8","2010-August","8","SW",5,"8","65","12.3076923076923077"
