"year_month","day","hour","wind_speed"
"2010-August","1","1","0.0"
"2010-August","7","4","0.0"
"2010-August","1","0","0.0"
"2010-August","1","0","0.0"
"2010-August","1","1","0.0"
"2010-August","1","1","0.0"
"2010-August","1","1","0.0"
"2010-August","1","1","0.0"
"2010-August","1","1","0.0"
"2010-August","1","7","0.0"
"2010-August","1","7","0.0"
"2010-August","1","7","0.0"
"2010-August","1","7","0.0"
"2010-August","1","7","0.0"
"2010-August","1","7","0.0"
"2010-August","1","7","0.0"
"2010-August","7","4","0.0"
"2010-August","1","6","0.0"
"2010-August","1","6","0.0"
"2010-August","1","6","0.0"
"2010-August","7","17","0.0"
"2010-August","7","16","0.0"
"2010-August","7","16","0.0"
"2010-August","1","6","0.0"
"2010-August","1","6","0.0"
"2010-August","1","6","0.0"
"2010-August","7","16","0.0"
"2010-August","7","16","0.0"
"2010-August","7","16","0.0"
"2010-August","7","16","0.0"
"2010-August","7","16","0.0"
"2010-August","4","7","0.0"
"2010-August","4","7","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","6","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","5","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","4","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","4","3","0.0"
"2010-August","1","6","0.0"
"2010-August","1","2","0.0"
"2010-August","1","2","0.0"
"2010-August","1","2","0.0"
"2010-August","1","6","0.0"
"2010-August","7","4","0.0"
"2010-August","1","6","0.0"
"2010-August","1","2","0.0"
"2010-August","1","2","0.0"
"2010-August","1","2","0.0"
"2010-August","1","2","0.0"
"2010-August","1","2","0.0"
"2010-August","1","6","0.0"
"2010-August","1","6","0.0"
"2010-August","1","6","0.0"
"2010-August","1","5","0.0"
"2010-August","1","2","0.0"
"2010-August","1","5","0.0"
"2010-August","7","6","0.0"
"2010-August","1","5","0.0"
"2010-August","1","5","0.0"
"2010-August","1","5","0.0"
"2010-August","1","5","0.0"
"2010-August","7","16","0.0"
"2010-August","1","5","0.0"
"2010-August","1","5","0.0"
"2010-August","1","5","0.0"
"2010-August","1","5","0.0"
"2010-August","1","2","0.0"
"2010-August","1","5","0.0"
"2010-August","1","5","0.0"
"2010-August","1","4","0.0"
"2010-August","7","16","0.0"
"2010-August","7","16","0.0"
"2010-August","1","4","0.0"
"2010-August","1","4","0.0"
"2010-August","1","4","0.0"
"2010-August","7","16","0.0"
"2010-August","7","16","0.0"
"2010-August","1","4","0.0"
"2010-August","1","2","0.0"
"2010-August","1","2","0.0"
"2010-August","7","15","0.0"
"2010-August","1","4","0.0"
"2010-August","1","3","0.0"
"2010-August","1","4","0.0"
"2010-August","1","4","0.0"
"2010-August","1","4","0.0"
"2010-August","1","4","0.0"
"2010-August","1","3","0.0"
"2010-August","1","3","0.0"
"2010-August","1","3","0.0"
"2010-August","1","3","0.0"
"2010-August","1","3","0.0"
"2010-August","1","4","0.0"
"2010-August","1","4","0.0"
"2010-August","1","3","0.0"
"2010-August","1","3","0.0"
"2010-August","7","5","0.0"
"2010-August","7","5","0.0"
"2010-August","7","5","0.0"
"2010-August","7","5","0.0"
"2010-August","7","5","0.0"
"2010-August","1","3","0.0"
"2010-August","1","3","0.0"
"2010-August","7","5","0.0"
"2010-August","7","5","0.0"
"2010-August","8","5","0.0"
"2010-August","7","5","0.0"
"2010-August","7","5","0.0"
"2010-August","8","5","0.0"
"2010-August","8","6","0.0"
"2010-August","7","6","0.0"
"2010-August","7","5","0.0"
"2010-August","7","6","0.0"
"2010-August","8","6","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","4","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","3","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","2","0.0"
"2010-August","19","1","0.0"
"2010-August","19","1","0.0"
"2010-August","19","1","0.0"
"2010-August","15","16","0.0"
"2010-August","15","16","0.0"
"2010-August","15","16","0.0"
"2010-August","15","16","0.0"
"2010-August","15","16","0.0"
"2010-August","16","7","0.0"
"2010-August","18","21","0.0"
"2010-August","18","21","0.0"
"2010-August","18","21","0.0"
"2010-August","16","6","0.0"
"2010-August","18","0","0.0"
"2010-August","15","4","0.0"
"2010-August","18","4","0.0"
"2010-August","31","3","0.0"
"2010-August","24","7","0.0"
"2010-August","24","7","0.0"
"2010-August","24","7","0.0"
"2010-August","24","7","0.0"
"2010-August","24","7","0.0"
"2010-August","16","6","0.0"
"2010-August","24","7","0.0"
"2010-August","24","7","0.0"
"2010-August","24","7","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","16","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","6","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","24","5","0.0"
"2010-August","16","6","0.0"
"2010-August","16","6","0.0"
"2010-August","16","6","0.0"
"2010-August","16","6","0.0"
"2010-August","16","6","0.0"
"2010-August","16","6","0.0"
"2010-August","16","6","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","20","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","5","0.0"
"2010-August","16","4","0.0"
"2010-August","16","4","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","31","23","0.0"
"2010-August","16","4","0.0"
"2010-August","31","23","0.0"
"2010-August","16","4","0.0"
"2010-August","16","4","0.0"
"2010-August","31","23","0.0"
"2010-August","16","4","0.0"
"2010-August","16","4","0.0"
"2010-August","14","23","0.0"
"2010-August","16","4","0.0"
"2010-August","16","4","0.0"
"2010-August","16","4","0.0"
"2010-August","16","4","0.0"
"2010-August","16","4","0.0"
"2010-August","16","3","0.0"
"2010-August","16","3","0.0"
"2010-August","16","3","0.0"
"2010-August","31","20","0.0"
"2010-August","16","3","0.0"
"2010-August","17","1","0.0"
"2010-August","26","7","0.0"
"2010-August","26","7","0.0"
"2010-August","26","7","0.0"
"2010-August","17","1","0.0"
"2010-August","16","3","0.0"
"2010-August","26","7","0.0"
"2010-August","26","7","0.0"
"2010-August","26","7","0.0"
"2010-August","26","7","0.0"
"2010-August","26","7","0.0"
"2010-August","26","7","0.0"
"2010-August","26","6","0.0"
"2010-August","26","6","0.0"
"2010-August","16","3","0.0"
"2010-August","16","3","0.0"
"2010-August","16","3","0.0"
"2010-August","16","3","0.0"
"2010-August","16","3","0.0"
"2010-August","26","6","0.0"
"2010-August","16","3","0.0"
"2010-August","16","3","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","26","6","0.0"
"2010-August","26","6","0.0"
"2010-August","26","6","0.0"
"2010-August","26","6","0.0"
"2010-August","26","6","0.0"
"2010-August","26","6","0.0"
"2010-August","26","6","0.0"
"2010-August","16","2","0.0"
"2010-August","26","6","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","16","2","0.0"
"2010-August","26","6","0.0"
"2010-August","16","1","0.0"
"2010-August","16","1","0.0"
"2010-August","16","1","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","17","3","0.0"
"2010-August","22","2","0.0"
"2010-August","22","2","0.0"
"2010-August","22","2","0.0"
"2010-August","22","1","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","5","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","17","5","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","4","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","3","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","2","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","1","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","26","0","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","23","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","22","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","21","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","20","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","19","0.0"
"2010-August","25","18","0.0"
"2010-August","21","7","0.0"
"2010-August","21","7","0.0"
"2010-August","21","7","0.0"
"2010-August","21","7","0.0"
"2010-August","21","7","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","6","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","5","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","4","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","3","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","2","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","1","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","21","0","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","14","22","0.0"
"2010-August","14","22","0.0"
"2010-August","14","22","0.0"
"2010-August","14","22","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","18","0.0"
"2010-August","25","17","0.0"
"2010-August","25","17","0.0"
"2010-August","25","17","0.0"
"2010-August","25","17","0.0"
"2010-August","25","17","0.0"
"2010-August","25","17","0.0"
"2010-August","25","17","0.0"
